Run_ID,Time_ms,Bandwidth_GBs
1,228.60,9.39
2,230.84,9.30
3,229.40,9.36
4,231.72,9.27
5,228.17,9.41
6,228.59,9.39
7,228.94,9.38
8,230.45,9.32
9,230.04,9.34
10,227.14,9.45
11,234.36,9.16
12,228.53,9.40
13,228.17,9.41
14,228.22,9.41
15,230.55,9.31
16,228.67,9.39
17,229.41,9.36
18,229.61,9.35
19,229.24,9.37
20,228.26,9.41
