Run_ID,Time_ms,Bandwidth_GBs
1,2263.17,1.42
2,2270.79,1.42
3,2271.13,1.42
4,2255.91,1.43
5,2264.19,1.42
6,2266.46,1.42
7,2243.00,1.44
8,2268.95,1.42
9,2294.10,1.40
10,2244.18,1.44
11,2284.65,1.41
12,2282.56,1.41
13,2260.84,1.42
14,2245.77,1.43
15,2286.36,1.41
16,2295.77,1.40
17,2267.79,1.42
18,2299.06,1.40
19,2273.43,1.42
20,2278.92,1.41
