batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
10907509,11684457326247,11684457333527,11684457777135,11684457777135,11684457777386,16,1,0,0,5911,451139,7280,443608,0
10907510,11684457805912,11684457808858,11684457882489,11684457882489,11684457882616,3,1,0,0,2675,76704,2946,73631,0
10907511,11684457915941,11684457918292,11684458052582,11684458052582,11684458052826,4,1,0,0,2098,136885,2351,134290,0
10907512,11684458117185,11684458119957,11684458343083,11684458343083,11684458343258,9,1,0,0,2525,226073,2772,223126,0
10907513,11684458386390,11684458388719,11684458753123,11684458753123,11684458753292,16,1,0,0,2085,366902,2329,364404,0
10907514,11684458778657,11684458780942,11684458936994,11684458936994,11684458937176,7,1,0,0,2107,158519,2285,156052,0
10907515,11684458985956,11684458988179,11684459283061,11684459283061,11684459283287,12,1,0,0,1981,297331,2223,294882,0
10907516,11684459314754,11684459317081,11684459409028,11684459409028,11684459409127,4,1,0,0,2160,94373,2327,91947,0
10907517,11684459468461,11684459470847,11684459781526,11684459781526,11684459781646,14,1,0,0,2140,313185,2386,310679,0
10907518,11684459833596,11684459836169,11684460091490,11684460091490,11684460091665,11,1,0,0,2326,258069,2573,255321,0
10907519,11684460157000,11684460159425,11684460683660,11684460683660,11684460683840,24,1,0,0,2194,526840,2425,524235,0
10907520,11684460707310,11684460709896,11684460949146,11684460949146,11684460949329,10,1,0,0,2329,242019,2586,239250,0
10907521,11684461022762,11684461025012,11684461528240,11684461528240,11684461528354,23,1,0,0,1955,505592,2250,503228,0
10907522,11684461565480,11684461568059,11684461851949,11684461851949,11684461852130,13,1,0,0,2333,286650,2579,283890,0
10907523,11684461909409,11684461911956,11684462259376,11684462259376,11684462259549,14,1,0,0,2310,350140,2547,347420,0
10907524,11684462283484,11684462286214,11684462484731,11684462484731,11684462484841,9,1,0,0,2546,201357,2730,198517,0
10907525,11684462547144,11684462549527,11684462955820,11684462955820,11684462956001,18,1,0,0,2131,408857,2383,406293,0
10907526,11684462988926,11684462991417,11684463183042,11684463183042,11684463183230,8,1,0,0,2259,194304,2491,191625,0
10907527,11684463231588,11684463233915,11684463685100,11684463685100,11684463685280,21,1,0,0,2098,453692,2327,451185,0
10907528,11684463708200,11684463710687,11684463889839,11684463889839,11684463889953,8,1,0,0,2307,181753,2487,179152,0
10907529,11684463976959,11684463980126,11684464573904,11684464573904,11684464574062,26,1,0,0,2981,597103,3167,593778,0
10907530,11684464599047,11684464601681,11684464912454,11684464912454,11684464912563,14,1,0,0,2461,313516,2634,310773,0
10907531,11684464954962,11684464957345,11684465628421,11684465628421,11684465628625,31,1,0,0,2208,673663,2383,671076,0
10907532,11684465664149,11684465666823,11684466203001,11684466203001,11684466203176,23,1,0,0,2503,539027,2674,536178,0
10907533,11684466252255,11684466254997,11684466906961,11684466906961,11684466907066,30,1,0,0,2405,654811,2742,651964,0
10907534,11684466932827,11684466935927,11684467124964,11684467124964,11684467125120,8,1,0,0,2931,192293,3100,189037,0
10907535,11684467163904,11684467166740,11684467763520,11684467763520,11684467763687,27,1,0,0,2665,599783,2836,596780,0
10907536,11684467797887,11684467800574,11684468198108,11684468198108,11684468198335,18,1,0,0,2508,400448,2687,397534,0
10907537,11684468229749,11684468232109,11684468729208,11684468729208,11684468729312,23,1,0,0,2136,499563,2360,497099,0
10907538,11684468766786,11684468769198,11684469054662,11684469054662,11684469054843,12,1,0,0,2248,288057,2412,285464,0
10907539,11684469094236,11684469096482,11684469613321,11684469613321,11684469613430,24,1,0,0,2080,519194,2246,516839,0
10907540,11684469645536,11684469647904,11684469927736,11684469927736,11684469927920,13,1,0,0,2205,282384,2368,279832,0
10907541,11684469979807,11684469982533,11684470418108,11684470418108,11684470418332,19,1,0,0,2551,438525,2726,435575,0
10907542,11684470835964,11684470838787,11684471294333,11684471294333,11684471294492,23,1,0,0,2500,458528,2823,455546,0
10907543,11684471334825,11684471337020,11684471565144,11684471565144,11684471565243,12,1,0,0,2017,230418,2195,228124,0
10907544,11684471616038,11684471618401,11684472055998,11684472055998,11684472056210,23,1,0,0,2120,440172,2363,437597,0
10907545,11684472094940,11684472097293,11684472485915,11684472485915,11684472486029,21,1,0,0,2188,391089,2353,388622,0
10907546,11684472513270,11684472515652,11684472740042,11684472740042,11684472740145,12,1,0,0,2135,226875,2382,224390,0
10907547,11684472774008,11684472776148,11684473227310,11684473227310,11684473227532,24,1,0,0,1907,453524,2140,451162,0
10907548,11684473263542,11684473265873,11684473400499,11684473400499,11684473400615,7,1,0,0,2091,137073,2331,134626,0
10907549,11684473447775,11684473449996,11684473802771,11684473802771,11684473802881,19,1,0,0,1993,355106,2221,352775,0
10907550,11684473843752,11684473845959,11684474255473,11684474255473,11684474255685,21,1,0,0,1981,411933,2207,409514,0
10907551,11684474294795,11684474297003,11684474663984,11684474663984,11684474664094,20,1,0,0,2040,369299,2208,366981,0
10907552,11684474707407,11684474709711,11684474915004,11684474915004,11684474915115,11,1,0,0,2130,207708,2304,205293,0
10907553,11684474951442,11684474953617,11684475378006,11684475378006,11684475378160,22,1,0,0,1941,426718,2175,424389,0
10907554,11684475415698,11684475418023,11684475677258,11684475677258,11684475677436,14,1,0,0,2088,261738,2325,259235,0
10907555,11684475714894,11684475717148,11684476125337,11684476125337,11684476125486,22,1,0,0,2008,410592,2254,408189,0
10907556,11684476162401,11684476164937,11684476388644,11684476388644,11684476388748,12,1,0,0,2289,226347,2536,223707,0
10907557,11684476432049,11684476434188,11684476748218,11684476748218,11684476748321,17,1,0,0,1971,316272,2139,314030,0
10907558,11684476784435,11684476786854,11684477089282,11684477089282,11684477089553,16,1,0,0,2246,305118,2419,302428,0
10907559,11684477130185,11684477132377,11684477568965,11684477568965,11684477569081,23,1,0,0,1957,438896,2192,436588,0
10907560,11684477603951,11684477607328,11684478049225,11684478049225,11684478049386,23,1,0,0,3109,445435,3377,441897,0
10907561,11684478078758,11684478080885,11684478304430,11684478304430,11684478304529,12,1,0,0,1961,225771,2127,223545,0
10907562,11684478367046,11684478369495,11684478776800,11684478776800,11684478776902,22,1,0,0,2268,409856,2449,407305,0
10907563,11684478813293,11684478815459,11684479209677,11684479209677,11684479209851,21,1,0,0,1925,396558,2166,394218,0
10907564,11684479245152,11684479247477,11684479666242,11684479666242,11684479666435,23,1,0,0,2102,421283,2325,418765,0
10907565,11684479702595,11684479705030,11684480083740,11684480083740,11684480083960,20,1,0,0,2154,381365,2435,378710,0
10907566,11684480125562,11684480127861,11684480550666,11684480550666,11684480550779,23,1,0,0,2077,425217,2299,422805,0
10907567,11684480586375,11684480588672,11684480953215,11684480953215,11684480953315,20,1,0,0,2059,366940,2297,364543,0
10907568,11684480978283,11684480980418,11684481175172,11684481175172,11684481175327,10,1,0,0,1905,197044,2135,194754,0
10907569,11684481211030,11684481213263,11684481436033,11684481436033,11684481436130,12,1,0,0,2004,225100,2233,222770,0
10907570,11684481472496,11684481474950,11684481606839,11684481606839,11684481606936,7,1,0,0,2295,134440,2454,131889,0
10907571,11684481994445,11684481996760,11684482317776,11684482317776,11684482317937,12,1,0,0,2032,323492,2315,321016,0
10907572,11684482382404,11684482384655,11684482831325,11684482831325,11684482831445,18,1,0,0,2011,449041,2251,446670,0
10907573,11684482877566,11684482879812,11684483287258,11684483287258,11684483287412,16,1,0,0,2004,409846,2246,407446,0
10907574,11684483359341,11684483361500,11684484115485,11684484115485,11684484115712,30,1,0,0,1937,756371,2159,753985,0
10907575,11684484160247,11684484162566,11684484386718,11684484386718,11684484386826,9,1,0,0,2152,226579,2319,224152,0
10907576,11684484438659,11684484440814,11684484931862,11684484931862,11684484931986,20,1,0,0,1913,493327,2155,491048,0
10907577,11684484988455,11684484990690,11684485220745,11684485220745,11684485220900,9,1,0,0,2001,232445,2235,230055,0
10907578,11684485270110,11684485272512,11684485690705,11684485690705,11684485690802,17,1,0,0,2169,420692,2402,418193,0
10907579,11684485744737,11684485748149,11684486233871,11684486233871,11684486234083,19,1,0,0,3159,489346,3412,485722,0
