Run_ID,Time_ms,Bandwidth_GBs
1,2220.24,1.45
2,2236.68,1.44
3,2250.03,1.43
4,2242.77,1.44
5,2231.74,1.44
6,2227.54,1.45
7,2244.67,1.44
8,2251.28,1.43
9,2249.88,1.43
10,2241.21,1.44
11,2231.58,1.44
12,2247.12,1.43
13,2225.45,1.45
14,2245.09,1.43
15,2249.66,1.43
16,2238.73,1.44
17,2260.49,1.43
18,2252.00,1.43
19,2228.13,1.45
20,2257.38,1.43
