Run_ID,Time_ms,Bandwidth_GBs
1,686.14,62.60
2,686.88,62.53
3,693.54,61.93
4,698.17,61.52
5,689.17,62.32
6,690.98,62.16
7,696.36,61.68
8,689.53,62.29
9,687.70,62.45
10,690.46,62.20
11,694.77,61.82
12,690.66,62.19
13,686.68,62.55
14,687.39,62.48
15,690.76,62.18
16,689.95,62.25
17,691.22,62.14
18,684.79,62.72
19,680.47,63.12
20,686.62,62.55
