Run_ID,Time_ms,Bandwidth_GBs
1,1038.09,2.01
2,1036.37,2.02
3,1038.14,2.01
4,1041.39,2.01
5,1043.93,2.00
6,1037.49,2.01
7,1032.15,2.03
8,1038.75,2.01
9,1038.74,2.01
10,1036.15,2.02
11,1037.44,2.01
12,1035.76,2.02
13,1037.03,2.02
14,1035.31,2.02
15,1041.86,2.01
16,1036.08,2.02
17,1034.02,2.02
18,1040.14,2.01
19,1041.24,2.01
20,1041.61,2.01
