Run_ID,Time_ms,Bandwidth_GBs
1,49643.40,2.58
2,49769.24,2.57
3,49626.42,2.58
4,49776.10,2.57
5,49867.70,2.57
6,49824.82,2.57
7,49362.04,2.60
8,49340.10,2.60
9,49372.37,2.60
10,49312.96,2.60
11,49344.34,2.60
12,49326.02,2.60
13,49341.25,2.60
14,49299.43,2.60
15,49379.60,2.60
16,49359.63,2.60
17,49354.53,2.60
18,49448.80,2.59
19,49342.59,2.60
20,49307.52,2.60
