Run_ID,Time_ms,Bandwidth_GBs
1,120.13,8.94
2,114.81,9.35
3,115.17,9.32
4,121.65,8.83
5,114.77,9.36
6,116.75,9.20
7,116.51,9.22
8,121.01,8.87
9,118.36,9.07
10,116.55,9.21
11,122.13,8.79
12,114.80,9.35
13,114.92,9.34
14,114.49,9.38
15,114.40,9.39
16,116.19,9.24
17,118.06,9.09
18,114.98,9.34
19,116.53,9.21
20,115.43,9.30
