batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
0,5532240619798,5532240629630,5532240730603,5532240730603,5532240730870,1,1,0,0,7877,111072,9832,100973,0
1,5532240736951,5532240739742,5532240768101,5532240768101,5532240768275,1,1,0,0,2542,31324,2791,28359,0
2,5532240776681,5532240778819,5532240818497,5532240818497,5532240818659,1,1,0,0,1940,41978,2138,39678,0
3,5532240823877,5532240825923,5532240849591,5532240849591,5532240849765,1,1,0,0,1860,25888,2046,23668,0
4,5532240859828,5532240861823,5532240885381,5532240885381,5532240885541,1,1,0,0,1823,25713,1995,23558,0
5,5532240895473,5532240897417,5532240919246,5532240919246,5532240919404,1,1,0,0,1773,23931,1944,21829,0
6,5532242773904,5532242776356,5532242801830,5532242801830,5532242801992,1,1,0,0,2037,28088,2452,25474,0
7,5532243800251,5532243802390,5532243831766,5532243831766,5532243831927,1,1,0,0,1899,31676,2139,29376,0
8,5532244287079,5532244289322,5532244312110,5532244312110,5532244312275,1,1,0,0,1902,25196,2243,22788,0
9,5532244323404,5532244325735,5532244338595,5532244338595,5532244338760,1,1,0,0,2162,15356,2331,12860,0
10,5532245430854,5532245433105,5532245464797,5532245464797,5532245464973,1,1,0,0,1974,34119,2251,31692,0
11,5532247671844,5532247674080,5532247704519,5532247704519,5532247704687,1,1,0,0,1927,32843,2236,30439,0
12,5532247731009,5532247733295,5532247748689,5532247748689,5532247748853,1,1,0,0,2128,17844,2286,15394,0
13,5532247796418,5532247798458,5532247839821,5532247839821,5532247839987,1,1,0,0,1859,43569,2040,41363,0
14,5532251095052,5532251097292,5532251163107,5532251163107,5532251163275,1,1,0,0,1919,68223,2240,65815,0
15,5532254580591,5532254582801,5532254614118,5532254614118,5532254614295,1,1,0,0,1889,33704,2210,31317,0
16,5532254657377,5532254659683,5532254679904,5532254679904,5532254680067,1,1,0,0,2075,22690,2306,20221,0
17,5532255996424,5532256017853,5532256044723,5532256044723,5532256044898,1,1,0,0,21169,48474,21429,26870,0
18,5532257074381,5532257076532,5532257098638,5532257098638,5532257098808,1,1,0,0,1927,24427,2151,22106,0
19,5532257611949,5532257614043,5532257642227,5532257642227,5532257642401,1,1,0,0,1896,30452,2094,28184,0
20,5532258363857,5532258366014,5532258395632,5532258395632,5532258395797,1,1,0,0,1918,31940,2157,29618,0
21,5532259445256,5532259447393,5532259489918,5532259489918,5532259490090,1,1,0,0,1883,44834,2137,42525,0
