run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
68,2026-08-12T09:35:13Z,C3,bench_stencil,24000,kept_17,4.47,FADA940587C8B92B63A0FFF,0,kept
69,2026-08-12T09:35:18Z,C0,bench_stencil,24000,kept_18,1.11,FADA940587C8B92B63A0FFF,0,kept
70,2026-08-12T09:35:20Z,C1,bench_stencil,24000,kept_18,4.34,FADA940587C8B92B63A0FFF,0,kept
71,2026-08-12T09:35:25Z,C2,bench_stencil,24000,kept_18,4.51,FADA940587C8B92B63A0FFF,0,kept
72,2026-08-12T09:35:30Z,C3,bench_stencil,24000,kept_18,4.51,FADA940587C8B92B63A0FFF,0,kept
73,2026-08-12T09:35:35Z,C0,bench_stencil,24000,kept_19,1.11,FADA940587C8B92B63A0FFF,0,kept
74,2026-08-12T09:35:36Z,C1,bench_stencil,24000,kept_19,4.29,FADA940587C8B92B63A0FFF,0,kept
75,2026-08-12T09:35:41Z,C2,bench_stencil,24000,kept_19,4.48,FADA940587C8B92B63A0FFF,0,kept
76,2026-08-12T09:35:46Z,C3,bench_stencil,24000,kept_19,4.51,FADA940587C8B92B63A0FFF,0,kept
77,2026-08-12T09:35:51Z,C0,bench_stencil,24000,kept_20,1.10,FADA940587C8B92B63A0FFF,0,kept
78,2026-08-12T09:35:53Z,C1,bench_stencil,24000,kept_20,4.30,FADA940587C8B92B63A0FFF,0,kept
79,2026-08-12T09:35:58Z,C2,bench_stencil,24000,kept_20,4.46,FADA940587C8B92B63A0FFF,0,kept
80,2026-08-12T09:36:03Z,C3,bench_stencil,24000,kept_20,4.47,FADA940587C8B92B63A0FFF,0,kept
81,2026-08-12T09:36:08Z,C0,bench_stencil,24000,kept_21,1.13,FADA940587C8B92B63A0FFF,0,kept
82,2026-08-12T09:36:10Z,C1,bench_stencil,24000,kept_21,4.30,FADA940587C8B92B63A0FFF,0,kept
83,2026-08-12T09:36:14Z,C2,bench_stencil,24000,kept_21,4.44,FADA940587C8B92B63A0FFF,0,kept
84,2026-08-12T09:36:19Z,C3,bench_stencil,24000,kept_21,4.50,FADA940587C8B92B63A0FFF,0,kept
85,2026-08-12T09:36:24Z,C0,bench_stencil,24000,kept_22,1.10,FADA940587C8B92B63A0FFF,0,kept
86,2026-08-12T09:36:26Z,C1,bench_stencil,24000,kept_22,4.34,FADA940587C8B92B63A0FFF,0,kept
87,2026-08-12T09:36:31Z,C2,bench_stencil,24000,kept_22,4.45,FADA940587C8B92B63A0FFF,0,kept
88,2026-08-12T09:36:36Z,C3,bench_stencil,24000,kept_22,4.46,FADA940587C8B92B63A0FFF,0,kept
89,2026-08-12T09:37:15Z,C0,bench_graph_bfs,23,warmup_1,31.38,FADA940587C8B92B63A0FFF,0,warmup
