Run_ID,Time_ms,Bandwidth_GBs
1,269.29,1.92
2,267.65,1.93
3,267.06,1.94
4,273.25,1.89
5,271.23,1.91
6,272.13,1.90
7,268.31,1.93
8,271.10,1.91
9,269.84,1.92
10,271.44,1.91
11,272.29,1.90
12,267.90,1.93
13,267.05,1.94
14,267.53,1.93
15,266.79,1.94
16,267.11,1.94
17,268.82,1.93
18,268.67,1.93
19,271.66,1.90
20,270.13,1.92
