run_order_idx,timestamp_iso8601,config,bench,size,rep_in_cell,wall_s,srcversion,dmesg_delta
52,2026-08-10T13:12:38Z,C3,bench_stencil,24000,kept_13,15.42,8A2651D1CB32C7B239FB511,0,kept
53,2026-08-10T13:12:54Z,C0,bench_stencil,24000,kept_14,4.18,8A2651D1CB32C7B239FB511,0,kept
54,2026-08-10T13:12:59Z,C1,bench_stencil,24000,kept_14,14.76,8A2651D1CB32C7B239FB511,0,kept
55,2026-08-10T13:13:14Z,C2,bench_stencil,24000,kept_14,17.41,8A2651D1CB32C7B239FB511,0,kept
56,2026-08-10T13:13:32Z,C3,bench_stencil,24000,kept_14,17.18,8A2651D1CB32C7B239FB511,0,kept
57,2026-08-10T13:13:50Z,C0,bench_stencil,24000,kept_15,4.15,8A2651D1CB32C7B239FB511,0,kept
58,2026-08-10T13:13:55Z,C1,bench_stencil,24000,kept_15,14.81,8A2651D1CB32C7B239FB511,0,kept
59,2026-08-10T13:14:10Z,C2,bench_stencil,24000,kept_15,17.39,8A2651D1CB32C7B239FB511,0,kept
60,2026-08-10T13:14:28Z,C3,bench_stencil,24000,kept_15,16.32,8A2651D1CB32C7B239FB511,0,kept
61,2026-08-10T13:14:45Z,C0,bench_stencil,24000,kept_16,4.15,8A2651D1CB32C7B239FB511,0,kept
62,2026-08-10T13:14:49Z,C1,bench_stencil,24000,kept_16,14.81,8A2651D1CB32C7B239FB511,0,kept
63,2026-08-10T13:15:05Z,C2,bench_stencil,24000,kept_16,16.04,8A2651D1CB32C7B239FB511,0,kept
64,2026-08-10T13:15:21Z,C3,bench_stencil,24000,kept_16,15.23,8A2651D1CB32C7B239FB511,0,kept
65,2026-08-10T13:15:37Z,C0,bench_stencil,24000,kept_17,4.16,8A2651D1CB32C7B239FB511,0,kept
66,2026-08-10T13:15:42Z,C1,bench_stencil,24000,kept_17,14.85,8A2651D1CB32C7B239FB511,0,kept
67,2026-08-10T13:15:57Z,C2,bench_stencil,24000,kept_17,15.78,8A2651D1CB32C7B239FB511,0,kept
68,2026-08-10T13:16:14Z,C3,bench_stencil,24000,kept_17,16.81,8A2651D1CB32C7B239FB511,0,kept
69,2026-08-10T13:16:31Z,C0,bench_stencil,24000,kept_18,4.18,8A2651D1CB32C7B239FB511,0,kept
70,2026-08-10T13:16:36Z,C1,bench_stencil,24000,kept_18,14.82,8A2651D1CB32C7B239FB511,0,kept
71,2026-08-10T13:16:51Z,C2,bench_stencil,24000,kept_18,16.04,8A2651D1CB32C7B239FB511,0,kept
72,2026-08-10T13:17:08Z,C3,bench_stencil,24000,kept_18,17.17,8A2651D1CB32C7B239FB511,0,kept
73,2026-08-10T13:17:25Z,C0,bench_stencil,24000,kept_19,4.18,8A2651D1CB32C7B239FB511,0,kept
74,2026-08-10T13:17:30Z,C1,bench_stencil,24000,kept_19,14.87,8A2651D1CB32C7B239FB511,0,kept
75,2026-08-10T13:17:46Z,C2,bench_stencil,24000,kept_19,15.81,8A2651D1CB32C7B239FB511,0,kept
76,2026-08-10T13:18:02Z,C3,bench_stencil,24000,kept_19,15.16,8A2651D1CB32C7B239FB511,0,kept
77,2026-08-10T13:18:18Z,C0,bench_stencil,24000,kept_20,4.19,8A2651D1CB32C7B239FB511,0,kept
