Run_ID,Time_ms,Bandwidth_GBs
1,63735.90,2.57
2,63742.91,2.57
3,63620.19,2.58
4,63606.07,2.58
5,63593.24,2.58
6,63640.54,2.57
7,63604.52,2.58
8,63759.96,2.57
9,63602.54,2.58
10,63607.54,2.58
11,63734.03,2.57
12,63759.06,2.57
13,63653.56,2.57
14,63659.19,2.57
15,63736.18,2.57
16,63831.08,2.57
17,63697.29,2.57
18,63718.91,2.57
19,63713.10,2.57
20,63745.80,2.57
