Run_ID,Time_ms,Bandwidth_GBs
1,236.13,9.09
2,228.93,9.38
3,228.59,9.39
4,229.21,9.37
5,228.89,9.38
6,229.21,9.37
7,230.41,9.32
8,233.79,9.19
9,230.39,9.32
10,236.14,9.09
11,229.84,9.34
12,227.73,9.43
13,228.83,9.38
14,233.16,9.21
15,228.21,9.41
16,229.19,9.37
17,227.79,9.43
18,228.79,9.39
19,234.75,9.15
20,234.78,9.15
