Run_ID,Time_ms,Bandwidth_GBs
1,190.47,56.37
2,190.05,56.50
3,189.91,56.54
4,192.04,55.91
5,190.25,56.44
6,191.42,56.09
7,192.43,55.80
8,192.25,55.85
9,191.76,56.00
10,190.67,56.31
11,190.63,56.33
12,190.79,56.28
13,192.36,55.82
14,189.02,56.80
15,190.07,56.49
16,190.59,56.34
17,190.26,56.43
18,193.96,55.36
19,191.61,56.04
20,190.91,56.24
