Run_ID,Time_ms,Bandwidth_GBs
1,39050.69,2.56
2,39074.37,2.56
3,39104.68,2.56
4,38983.48,2.57
5,39013.18,2.56
6,39050.69,2.56
7,39095.23,2.56
8,38975.55,2.57
9,39027.08,2.56
10,39088.20,2.56
11,38956.79,2.57
12,38900.22,2.57
13,38934.12,2.57
14,38998.42,2.56
15,39040.02,2.56
16,39024.97,2.56
17,38977.18,2.57
18,39009.80,2.56
19,38999.82,2.56
20,38938.55,2.57
