batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
31635604,28241343809439,28241343815454,28241344186771,28241344186771,28241344187031,1,1,0,0,4739,377592,6015,371317,0
31635605,28241344216902,28241344219743,28241344306997,28241344306997,28241344307176,1,1,0,0,2445,90274,2841,87254,0
31635606,28241344418044,28241344420276,28241344573812,28241344573812,28241344573979,1,1,0,0,1968,155935,2232,153536,0
31635607,28241344623971,28241344626298,28241344713055,28241344713055,28241344713423,1,1,0,0,2016,89452,2327,86757,0
31635608,28241344848831,28241344851423,28241344918646,28241344918646,28241344918850,1,1,0,0,2163,70019,2592,67223,0
31635609,28241345095496,28241345097961,28241345167477,28241345167477,28241345167576,1,1,0,0,2116,72080,2465,69516,0
31635610,28241345354312,28241345356652,28241345415907,28241345415907,28241345416073,1,1,0,0,2087,61761,2340,59255,0
31635611,28241345584439,28241345586576,28241345648057,28241345648057,28241345648237,1,1,0,0,1890,63798,2137,61481,0
31635612,28241345804074,28241345806216,28241345866120,28241345866120,28241345866224,1,1,0,0,1887,62150,2142,59904,0
31635613,28241346065590,28241346068124,28241346126866,28241346126866,28241346127055,1,1,0,0,2124,61465,2534,58742,0
31635614,28241346239897,28241346242004,28241346287113,28241346287113,28241346287225,1,1,0,0,1845,47328,2107,45109,0
31635615,28241346375423,28241346377603,28241346424609,28241346424609,28241346424790,1,1,0,0,1831,49367,2180,47006,0
31635616,28241346488246,28241346490326,28241346531336,28241346531336,28241346531513,1,1,0,0,1818,43267,2080,41010,0
31635617,28241346629448,28241346631581,28241346724552,28241346724552,28241346724653,2,1,0,0,1927,95205,2133,92971,0
31635618,28241346885245,28241346887391,28241346975936,28241346975936,28241346976108,2,1,0,0,1880,90863,2146,88545,0
31635619,28241347134241,28241347136536,28241347166238,28241347166238,28241347166405,1,1,0,0,1980,32164,2295,29702,0
