Run_ID,Time_ms,Bandwidth_GBs
1,1534.20,60.07
2,1529.00,60.27
3,1540.11,59.84
4,1540.16,59.84
5,1520.20,60.62
6,1530.01,60.24
7,1526.23,60.38
8,1534.13,60.07
9,1538.04,59.92
10,1527.23,60.34
11,1519.48,60.65
12,1520.95,60.59
13,1540.94,59.81
14,1517.42,60.73
15,1539.89,59.85
16,1521.57,60.57
17,1539.28,59.87
18,1534.92,60.04
19,1525.06,60.43
20,1532.05,60.15
