Run_ID,Time_ms,Bandwidth_GBs
1,672.05,4.79
2,671.38,4.80
3,675.93,4.77
4,671.60,4.80
5,673.97,4.78
6,677.50,4.75
7,675.21,4.77
8,673.03,4.79
9,674.36,4.78
10,675.75,4.77
11,673.45,4.78
12,673.34,4.78
13,677.51,4.75
14,671.76,4.80
15,672.04,4.79
16,669.60,4.81
17,667.31,4.83
18,670.64,4.80
19,673.45,4.78
20,675.75,4.77
