Run_ID,Time_ms,Bandwidth_GBs
1,50082.46,2.56
2,50007.66,2.56
3,50113.72,2.56
4,50076.09,2.56
5,50066.97,2.56
6,50060.14,2.56
7,50215.60,2.55
8,50135.90,2.56
9,50216.85,2.55
10,50034.49,2.56
11,50148.20,2.56
12,50088.15,2.56
13,49993.31,2.56
14,50129.66,2.56
15,50161.43,2.55
16,50147.27,2.56
17,50173.68,2.55
18,50213.09,2.55
19,50169.04,2.55
20,50216.31,2.55
