batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
10746746,11519275934864,11519275944576,11519276301333,11519276301333,11519276301663,1,1,0,0,8300,366799,9712,356757,0
10746747,11519276341628,11519276345701,11519276485428,11519276485428,11519276485663,1,1,0,0,3706,144035,4073,139727,0
10746748,11519276545243,11519276548691,11519276633280,11519276633280,11519276633528,1,1,0,0,3142,88285,3448,84589,0
10746749,11519276769425,11519276772784,11519276932053,11519276932053,11519276932280,2,1,0,0,3087,162855,3359,159269,0
10746750,11519277062498,11519277065722,11519277188040,11519277188040,11519277188272,1,1,0,0,2922,125774,3224,122318,0
10746751,11519277384969,11519277388243,11519277529653,11519277529653,11519277529888,1,1,0,0,2985,144919,3274,141410,0
10746752,11519277826357,11519277829600,11519277920503,11519277920503,11519277920739,1,1,0,0,2994,94382,3243,90903,0
10746753,11519278089425,11519278092450,11519278125887,11519278125887,11519278126120,1,1,0,0,2723,36695,3025,33437,0
10746754,11519278165296,11519278168473,11519278284223,11519278284223,11519278284455,1,1,0,0,2897,119159,3177,115750,0
10746755,11519278489134,11519278492442,11519278634787,11519278634787,11519278635014,1,1,0,0,3032,145880,3308,142345,0
10746756,11519278937382,11519278940616,11519279051151,11519279051151,11519279051393,1,1,0,0,2996,114011,3234,110535,0
10746757,11519279220007,11519279223014,11519279254270,11519279254270,11519279254505,1,1,0,0,2739,34498,3007,31256,0
10746758,11519279285781,11519279289111,11519279402127,11519279402127,11519279402363,1,1,0,0,3036,116582,3330,113016,0
10746759,11519279601114,11519279604274,11519279747791,11519279747791,11519279748000,1,1,0,0,2889,146886,3160,143517,0
10746760,11519280050102,11519280053108,11519280151848,11519280151848,11519280152076,1,1,0,0,2748,101974,3006,98740,0
10746761,11519280319464,11519280322539,11519280354070,11519280354070,11519280354296,1,1,0,0,2781,34832,3075,31531,0
10746762,11519280397716,11519280400968,11519280514734,11519280514734,11519280514966,1,1,0,0,2986,117250,3252,113766,0
10746763,11519280721306,11519280724470,11519280868578,11519280868578,11519280868784,1,1,0,0,2883,147478,3164,144108,0
10746764,11519281168514,11519281171641,11519281273567,11519281273567,11519281273801,1,1,0,0,2861,105287,3127,101926,0
10746765,11519281440781,11519281443884,11519281474998,11519281474998,11519281475269,1,1,0,0,2828,34488,3103,31114,0
10746766,11519281517694,11519281520837,11519281636831,11519281636831,11519281637130,1,1,0,0,2905,119436,3143,115994,0
10746767,11519281842486,11519281845710,11519281993142,11519281993142,11519281993381,1,1,0,0,2920,150895,3224,147432,0
10746768,11519282293781,11519282296981,11519282396778,11519282396778,11519282397012,1,1,0,0,2947,103231,3200,99797,0
10746769,11519282566094,11519282569248,11519282600998,11519282600998,11519282601229,1,1,0,0,2889,35135,3154,31750,0
10746770,11519282649090,11519282652275,11519282769172,11519282769172,11519282769374,1,1,0,0,2956,120284,3185,116897,0
10746771,11519282970098,11519282973330,11519283133696,11519283133696,11519283133915,1,1,0,0,2959,163817,3232,160366,0
