batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
7657,28814,33574,491,82036,77967,11903,83498,158059,224,1,1
7658,4399,841,60,21671,21350,1944,21952,29226,9,1,1
7659,3917,1363,60,16000,15610,13616,16230,35196,14,1,1
7660,8346,8266,60,25518,24226,11281,25808,53762,66,1,1
7661,3536,2686,60,24697,24106,3196,24947,34425,27,1,1
7662,3506,642,60,28484,28264,16612,28704,49544,9,1,1
7663,3918,2775,60,29767,29195,11702,30017,48492,30,1,1
7664,4639,2856,60,15058,14728,2595,15279,25439,30,1,1
7665,6291,4148,40,12744,12243,1533,12935,24957,56,1,1
7666,7274,6402,50,15400,14408,1623,15610,30949,79,1,1
7667,7344,6653,40,13025,12324,1423,13225,28695,84,1,1
7668,6352,5490,40,24106,23214,3286,24306,39484,72,1,1
7669,3206,2084,40,89510,87406,2524,90171,98456,32,1,1
7670,35076,43913,340,70714,66657,19297,71786,170172,233,1,2
7671,5390,2925,80,40156,39615,20078,40557,69050,23,1,1
7672,6122,3617,80,34065,33513,3156,34395,47380,28,1,1
7673,6753,3897,80,20338,19737,2514,20660,33914,31,1,1
7674,6111,5130,80,22022,21230,3347,22352,37040,38,1,1
7675,12243,11702,80,25298,23976,1934,25688,51668,76,1,1
7676,9819,7855,80,33424,32451,6522,33794,58090,57,1,1
7677,32050,46729,80,45877,42090,2645,46528,128042,248,1,1
7678,4589,1954,80,30027,29777,19728,30277,56608,17,1,1
7679,3096,1694,40,18795,18515,16922,18956,40718,28,1,1
7680,3036,2444,41,10479,10098,771,10640,16942,36,1,2
7681,11402,11121,41,15429,14367,1192,15660,39435,138,1,1
7682,6723,4859,40,17984,17403,2024,18174,31830,69,1,1
7683,6663,4198,40,16421,15910,3337,16601,30859,61,1,1
7684,8105,4759,40,20699,20138,2845,20900,36659,68,1,1
7685,1754,370,40,17934,17793,15299,18075,35538,8,1,1
7686,16171,23314,40,6823,4960,19527,7143,66185,250,1,1
7687,5060,3807,41,19877,19436,14979,20068,43954,52,1,1
7688,1122,240,40,11763,11653,601,11903,13896,4,1,1
7689,11301,10119,40,12474,11531,1042,12714,35206,122,1,1
7690,3427,1162,40,9027,8807,1704,9187,15520,22,1,1
7691,6161,4810,40,15249,14678,1403,15439,27853,68,1,1
7692,3958,641,40,8336,8176,1573,8486,14708,13,1,1
7693,6533,4609,40,16090,15549,3597,16290,31069,67,1,1
7694,5661,4588,40,16090,15549,2936,16280,29516,66,1,1
7695,6211,2414,40,19217,18866,18906,19387,46979,38,1,1
7696,2815,792,40,17924,17734,14107,18074,35828,15,1,1
7697,5811,4398,40,15630,15099,1312,15820,27381,63,1,1
7698,7083,5160,40,14488,13897,2555,14678,29526,72,1,1
7699,6342,4218,40,15029,14548,3296,15229,29125,58,1,1
7700,5290,4438,40,19237,18676,3817,19417,33002,66,1,1
7701,7283,2575,41,19366,19006,18986,19537,48431,40,1,1
7702,2685,1032,40,18244,18034,13565,18404,35737,19,1,1
7703,6523,5671,40,14036,13395,1132,14237,27613,78,1,1
7704,6332,4939,40,13696,13115,2264,13886,27462,70,1,1
7705,6542,4238,40,17794,17272,3838,17974,32652,62,1,1
7706,6633,5680,40,19346,18715,1593,19547,33504,78,1,1
7707,5420,2425,40,18866,18495,16741,19036,43672,41,1,1
7708,6853,3346,40,18615,18194,10159,18786,39204,48,1,1
7709,3206,1262,40,10771,10510,2334,10911,17773,24,1,1
7710,6743,3567,40,8286,7885,1162,8466,19988,46,1,1
7711,5661,4218,40,13786,13275,2114,13966,25989,59,1,1
7712,16411,15108,40,21530,20168,1182,21802,54553,180,1,1
7713,9848,9098,40,20419,19477,1352,20639,40997,120,1,1
7714,5851,2625,40,18545,18195,13345,18716,40587,40,1,1
7715,2294,842,40,17694,17493,9147,17844,30167,16,1,1
7716,6002,3727,40,11833,11352,2855,12013,24657,56,1,1
7717,4458,902,40,16912,16692,1052,17072,23524,16,1,2
7718,6673,5410,40,12253,11612,1823,12443,26410,78,1,1
7719,8446,6162,40,14898,14227,1533,15108,31299,84,1,1
7720,7064,6021,40,19547,18865,1623,19748,34496,84,1,1
7721,6623,2214,40,18415,18085,10671,18585,38133,36,1,1
7722,2305,571,40,17553,17383,7014,17683,27633,12,1,1
7723,4248,2846,40,11211,10831,1463,11381,19968,42,1,1
7724,6582,4399,40,10580,10029,1423,10770,23214,65,1,1
7725,6452,5360,41,18755,18124,4679,18946,35487,76,1,1
7726,6503,4338,40,19888,19357,2064,20078,33023,64,1,1
7727,5421,2274,40,18165,17834,4789,18335,30879,37,1,1
7728,6853,2635,30,17974,17603,2204,18144,29886,41,1,1
7729,4058,1082,40,8276,8055,1242,8416,14848,19,1,1
7730,3977,1062,41,8115,7885,962,8266,14317,21,1,1
7731,7023,5470,40,12844,12213,2315,13034,27893,78,1,1
7732,4809,1142,41,12112,11882,1773,12264,20038,20,1,1
7733,6763,5711,40,15560,14919,5170,15750,33444,78,1,1
7734,5120,791,40,28344,28122,2064,28494,36519,14,1,2
7735,5090,2825,40,19277,18906,6272,19447,33674,41,1,1
7736,4659,911,40,10550,10339,1302,10701,17623,18,1,1
7737,6803,4979,40,13054,12453,1543,13245,26601,71,1,1
7738,6713,6011,41,13104,12433,1303,13295,27372,82,1,1
7739,7023,5861,40,12063,11411,1563,12253,26760,80,1,1
7740,6543,4769,40,16682,16121,3406,16882,31640,68,1,1
7741,5461,4638,30,17433,16882,3637,17614,31410,65,1,1
7742,5290,2434,41,18605,18264,9548,18786,36098,38,1,1
7743,16671,20289,40,25498,23855,4459,25808,67267,221,1,1
7744,3617,1333,40,11361,11111,2284,11512,18806,24,1,1
7745,6973,5660,40,11972,11351,1062,12174,25919,77,1,1
7746,6032,4629,40,14788,14217,1723,14988,27402,69,1,1
7747,6302,4328,40,10229,9698,1152,10420,22252,65,1,1
7748,7694,6072,40,17593,16912,3457,17793,35066,84,1,1
7749,6733,5721,40,17513,16882,2996,17713,33203,78,1,1
7750,5701,2184,40,18636,18304,16221,18806,42962,36,1,1
7751,2415,781,40,17623,17443,15289,17783,36319,16,1,1
7752,6152,5330,41,17172,16551,1132,17373,30017,77,1,1
7753,6403,5350,40,18104,17483,2165,18294,32272,76,1,1
7754,6001,4358,40,15449,14918,3697,15629,29736,63,1,1
7755,6262,5210,40,16762,16151,3186,16952,31670,75,1,1
7756,5971,2064,40,19126,18826,19247,19296,46628,31,1,1
7757,7233,6032,40,19627,18916,14658,19837,47800,86,1,2
7758,4048,1703,41,10630,10339,1903,10801,18495,29,1,1
7759,6462,4820,40,12133,11552,1142,12323,24787,71,1,1
7760,6803,4919,40,16381,15789,1773,16572,30107,71,1,1
7761,6423,4518,40,16111,15559,3156,16301,30458,68,1,1
7762,6122,4288,40,16492,15961,2364,16682,29506,65,1,1
7763,5481,2144,40,20810,20479,18735,20980,47390,35,1,1
7764,13776,16060,40,22943,21511,14708,23214,67808,185,1,2
7765,5611,4538,41,13796,13225,1062,13997,25248,70,1,1
7766,4187,1303,40,8606,8376,1452,8767,15749,22,1,1
7767,6482,4639,40,18275,17704,1593,18465,31239,69,1,1
7768,6061,4008,40,15179,14678,3357,15379,28845,60,1,1
7769,7093,5571,40,16080,15439,2295,16290,31289,81,1,1
7770,6673,2705,40,19507,19136,17574,19677,46679,40,1,1
7771,2806,1262,40,18185,17934,13155,18335,35608,24,1,1
7772,12324,5680,40,10209,9608,18154,10410,46608,74,1,1
7773,3587,1493,40,8005,7735,10099,8166,23385,27,1,1
7774,16020,20459,41,6171,4488,16622,6482,59623,227,1,1
7775,9257,6202,40,19046,18335,13326,19236,48061,83,1,2
7776,3928,2484,41,9437,9097,10079,9609,26150,38,1,1
7777,3557,2415,40,14407,14047,3387,14567,23966,39,1,1
7778,5511,4709,40,19817,19266,2264,20008,32552,67,1,1
7779,5811,2124,41,18605,18274,14377,18766,41128,34,1,1
7780,5119,2245,40,18315,17964,9949,18475,35838,37,1,1
7781,4749,2806,40,11201,10801,2255,11371,21211,44,1,1
7782,5681,2625,40,8005,7625,1173,8175,17704,42,1,1
7783,7093,5841,40,12894,12263,1563,13095,27642,79,1,1
7784,7194,5030,40,18355,17743,3426,18555,34235,75,1,1
7785,6532,5400,40,18876,18254,1974,19066,33022,76,1,1
7786,5801,1623,40,18605,18335,17383,18765,43612,27,1,1
7787,2585,941,40,17633,17433,10801,17783,32161,17,1,1
7788,5811,4579,40,13616,13055,1332,13796,25578,66,1,1
7789,7544,4829,40,13235,12664,2134,13415,27983,68,1,1
7790,7133,4719,40,17443,16862,3937,17634,33473,70,1,1
7791,6783,5461,40,20759,20138,2635,20959,35888,77,1,1
7792,5731,2324,40,18786,18435,10119,18946,37180,37,1,1
7793,6723,2354,40,18415,18064,5691,18575,33393,38,1,1
7794,4058,1733,40,10360,10069,1603,10520,17964,29,1,1
7795,6262,4218,40,10430,9899,1142,10620,22282,63,1,1
7796,5981,4669,40,18165,17594,3807,18365,32862,69,1,1
7797,7054,6031,40,20790,20098,3146,20990,37261,85,1,1
7798,6061,1372,40,18135,17884,8837,18295,34626,26,1,1
7799,7313,4509,40,18976,18435,4118,19166,35156,65,1,1
7800,4859,1263,40,8506,8266,1223,8656,16051,22,1,1
7801,4338,1263,40,8376,8115,992,8526,15169,25,1,1
7802,6362,3176,40,12804,12373,1182,12985,23745,51,1,1
7803,5130,1603,40,12303,12033,1583,12464,20820,27,1,1
7804,7023,5731,40,15009,14358,2084,15199,30087,80,1,1
7805,4178,862,40,11642,11452,1663,11802,18545,17,1,1
7806,5710,1052,40,17603,17383,2204,17764,26770,21,1,1
7807,6011,1373,40,17644,17393,1933,17804,27181,25,1,1
7808,3206,862,40,8216,7995,1052,8366,13536,18,1,1
7809,6001,4699,40,13516,12954,3076,13716,27552,69,1,1
7810,6943,5992,40,18736,18054,1813,18946,33734,84,1,1
7811,4288,752,40,11833,11652,1643,11983,18706,15,1,1
7812,6342,5250,40,18185,17573,1573,18385,31600,75,1,1
7813,5871,3196,40,19848,19397,10420,20018,39565,51,1,1
7814,2135,931,41,17984,17763,8356,18125,29607,19,1,1
7815,4027,1523,40,11983,11722,2355,12133,20098,26,1,1
7816,5992,4067,40,10349,9828,1173,10540,21812,63,1,1
7817,6954,5660,30,16150,15479,1644,16341,30649,81,1,1
7818,6392,5921,40,15950,15359,3015,16151,31519,73,1,1
7819,6242,5210,40,18195,17584,3356,18385,33253,75,1,1
7820,6472,2485,40,18756,18405,10310,18926,38243,39,1,1
7821,5741,3466,40,19356,18916,10920,19548,39725,52,1,1
7822,6693,5240,40,16121,15490,1172,16321,29466,77,1,1
7823,6493,4689,40,17333,16782,3096,17533,31841,68,1,1
7824,6392,4458,40,16571,16030,3437,16752,31089,64,1,1
7825,7094,5761,40,17173,16511,2975,17383,33253,82,1,1
7826,5871,2425,40,18385,18045,18405,18565,45306,36,1,1
7827,13285,16311,40,22633,21170,18144,22904,70694,190,1,2
7828,12764,13315,40,19507,18315,1102,19768,46989,158,1,1
7829,6473,5119,40,16972,16351,1653,17163,30448,75,1,1
