batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
11838,29906,33183,491,99368,96573,11011,100912,175302,220,1,1
11839,10881,10600,71,54463,53371,11352,54854,87767,82,1,1
11840,9338,1924,60,30969,30638,1563,31199,44114,19,1,1
11841,5912,2785,70,29125,28695,12083,29376,50246,28,1,1
11842,4639,381,60,13456,13276,1693,13676,20449,5,1,1
11843,9849,9188,60,32522,31530,4378,32822,56317,78,1,1
11844,9498,9989,60,34075,33052,2164,34385,56126,82,1,1
11845,5300,872,70,28784,28534,16601,29015,51868,11,1,1
11846,8877,3858,60,29626,29095,9979,29886,52670,38,1,1
11847,10350,9618,71,50125,48271,2395,50586,73149,80,1,1
11848,9648,9467,210,58752,57438,4058,59372,82637,73,1,1
11849,6362,4178,80,42741,42150,24927,43182,78739,28,1,1
11850,12103,9238,80,41359,40336,12574,41739,75744,57,1,1
11851,11021,6933,80,39525,38643,3186,39926,61166,48,1,1
11852,11663,11682,80,39856,38604,4318,40266,68029,73,1,1
11853,7685,1973,80,37280,36860,23033,37602,70383,17,1,1
11854,12073,8436,81,39454,38453,19026,39826,79461,56,1,1
11855,1303,280,80,18866,18635,992,19157,21822,4,1,1
11856,19276,16472,80,37471,35848,1402,37912,75162,98,1,1
11857,6362,4900,80,37191,36479,4278,37551,53191,37,1,1
11858,7505,3607,80,38463,37872,27302,38803,77307,28,1,1
11859,5360,2475,90,36659,36189,20148,36980,65073,21,1,1
11860,9438,4980,40,16411,15950,1914,16591,32993,50,1,1
11861,7474,5781,40,15860,15239,1723,16051,31079,72,1,1
11862,5851,4729,40,19547,18996,2445,19757,32832,64,1,1
11863,27141,24457,671,72497,70123,4428,74391,130908,78,1,1
11864,11181,4649,80,45667,44835,35437,46067,97424,33,1,1
11865,4138,1403,80,34906,34465,27592,35207,68430,13,1,1
11866,5851,2355,80,38102,37621,3056,38432,49774,19,1,1
11867,21801,20739,80,33664,31540,1403,34115,78148,121,1,1
11868,6051,4509,80,27833,27011,3326,28163,42139,34,1,1
11869,11332,10450,80,28484,27002,1303,28854,52029,73,1,1
11870,33403,18385,80,43803,42050,25148,44244,121270,109,1,1
11871,5340,1242,81,34134,33804,22944,34425,64041,12,1,1
11872,9438,8546,80,29516,28524,1333,29877,49284,58,1,1
11873,12323,7574,80,25127,24156,1723,25489,47199,55,1,1
11874,5440,3778,80,28815,28124,3757,29125,42190,31,1,1
11875,12974,10160,80,25829,24657,1393,26199,50826,71,1,1
11876,21842,11081,40,22733,21711,13566,22953,69482,123,1,1
11877,1342,251,40,17964,17854,14718,18104,34455,5,1,1
11878,15770,23033,40,6883,4989,3547,7194,49594,247,1,1
11879,7975,6533,40,21401,20719,2124,21601,38273,85,1,1
11880,6803,5701,40,21360,20729,1954,21560,36048,78,1,1
11881,3156,210,40,17654,17534,15459,17784,36659,5,1,1
11882,15870,22092,40,6482,4709,14868,6793,59673,239,1,1
11883,5040,2665,40,18906,18515,12454,19076,39265,43,1,1
11884,6953,6713,40,17784,17072,1102,17994,32792,89,1,1
11885,4769,1964,40,12534,12244,1613,12694,21100,31,1,1
11886,7374,6963,40,21701,20940,1433,21911,37721,95,1,1
11887,2535,110,40,17113,17022,14247,17263,34195,1,1,1
11888,16702,21691,30,6452,4679,13626,6752,58831,238,1,1
11889,4709,3217,40,18845,18415,11852,19016,38824,48,1,1
11890,2535,692,40,12644,12454,2134,12794,18195,14,1,1
11891,4920,2144,40,12454,12103,1513,12614,21241,36,1,1
11892,6802,5862,40,17132,16481,1794,17332,31820,80,1,1
11893,2976,120,40,11111,11031,7004,11251,21381,1,1,1
11894,3447,1423,40,19056,18806,7324,19206,31450,23,1,1
11895,7164,5069,41,19847,19266,11873,20038,44184,70,1,1
11896,4489,2354,40,14157,13806,1983,14328,23184,38,1,1
11897,6702,4950,40,15700,15129,1513,15890,29095,70,1,1
11898,3908,511,40,11642,11482,1824,11782,18075,10,1,1
11899,5450,2284,41,32070,31640,16682,32231,56687,36,1,2
11900,2585,1353,40,18024,17774,11863,18184,34025,25,1,1
11901,5039,3387,40,15068,14608,1322,15249,25037,53,1,1
11902,6132,4779,40,14918,14357,2535,15098,28604,67,1,1
11903,4097,1864,40,13927,13616,3677,14087,23755,31,1,1
11904,6522,3246,40,19798,19376,4519,19978,34305,48,1,1
11905,7965,7013,41,15769,15038,1302,15981,32291,92,1,1
11906,6101,3026,40,18505,18105,12314,18675,40156,44,1,1
11907,5801,4919,40,16702,16111,1202,16902,28854,72,1,1
11908,5731,4709,40,15269,14698,1703,15459,27642,68,1,1
11909,3216,1323,40,13325,13095,4038,13485,22102,22,1,1
11910,7093,4769,41,20248,19687,3767,20439,36118,68,1,1
11911,6953,5681,40,16241,15600,1914,16441,31019,80,1,1
11912,8216,7063,40,20529,19797,4278,20740,40337,92,1,1
