batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
2756,9177,8496,40,22823,21901,15179,23064,55956,107,1,2
2757,922,190,40,10861,10741,561,11001,12724,4,1,1
2758,10310,9338,40,16281,15359,1062,16511,37271,113,1,1
2759,6653,5280,40,18465,17834,2195,18675,32853,74,1,1
2760,8526,4920,50,17694,17103,3366,17894,34766,70,1,1
2761,12103,14818,50,20950,19617,1122,21220,49323,169,1,1
2762,6442,2475,40,20910,20538,20138,21080,50195,38,1,1
2763,2705,842,40,19587,19397,14938,19747,38282,14,1,1
2764,5009,2896,40,12784,12364,1343,12964,22272,46,1,1
2765,3897,1363,40,9538,9257,2274,9698,17282,26,1,1
2766,2815,1974,40,13115,12804,651,13275,18775,31,1,1
2767,16140,18526,50,29446,27782,2635,29746,67087,208,1,2
2768,7424,6052,40,16972,16301,1893,17192,32602,81,1,1
2769,6392,2174,40,20529,20188,12784,20699,42089,34,1,1
2770,6692,4409,40,21290,20740,13405,21491,46047,62,1,1
2771,7133,6983,40,14768,13996,1012,14989,30167,94,1,1
2772,6603,4989,40,13265,12664,2484,13466,27592,69,1,1
2773,7123,5781,40,20379,19707,2355,20589,35898,79,1,1
2774,6372,5521,40,20609,19968,2295,20809,35057,75,1,1
2775,6222,2535,40,21070,20690,19668,21250,49715,40,1,1
2776,2645,1202,40,19467,19207,12203,19627,35727,23,1,1
2777,7034,6242,40,13726,13045,1273,13946,28535,82,1,1
2778,6492,5120,40,13135,12534,2585,13335,27572,69,1,1
2779,6893,4669,50,17824,17243,2795,18024,32431,68,1,1
2780,6722,5260,40,20068,19427,1873,20259,34174,75,1,1
2781,6262,2805,40,20128,19747,19196,20309,48612,40,1,1
2782,6914,4358,40,21050,20529,10640,21240,43192,59,1,1
2783,5270,3968,40,13004,12494,2484,13205,24977,57,1,1
2784,6583,4759,40,13946,13365,2195,14136,27733,67,1,1
2785,2815,1854,50,17333,17042,5100,17503,27322,29,1,1
2786,7444,5811,40,23335,22673,4658,23545,41498,78,1,1
2787,6372,2304,40,20378,20028,11261,20548,40547,36,1,1
2788,2514,822,40,19367,19156,6122,19527,29025,17,1,1
2789,3817,711,40,10160,9969,2525,10320,17413,15,1,1
2790,5952,3236,40,10059,9618,1122,10259,20609,49,1,1
2791,4268,1392,41,16932,16620,1503,17093,24306,25,1,2
2792,7874,5119,51,15509,14918,1583,15710,30337,70,1,1
2793,6352,5610,40,20358,19707,3998,20559,36569,76,1,1
2794,5891,2265,40,19787,19437,4208,19958,32372,36,1,1
2795,6582,2584,40,19877,19497,2124,20058,31389,39,1,1
2796,5450,1773,50,9297,9007,1613,9478,18364,30,1,1
2797,4769,1263,40,8957,8717,1002,9117,16201,22,1,1
2798,6652,4940,40,20879,20288,5169,21090,37891,69,1,1
2799,7264,6392,40,17052,16331,2405,17262,33373,85,1,1
2800,4789,471,50,30839,30649,1763,30989,38072,10,1,2
2801,4749,842,40,18685,18475,4850,18835,29336,17,1,1
2802,3848,581,40,8446,8276,1663,8606,14748,12,1,1
2803,15269,19958,40,20428,18745,2875,20740,58892,214,1,1
2804,6191,5351,40,18204,17573,2656,18394,32652,73,1,1
2805,6292,3527,40,17583,17103,2023,17774,29676,54,1,1
2806,7204,5010,40,19457,18856,2755,19657,34676,70,1,1
2807,8005,3366,41,21009,20559,10150,21200,42771,51,1,1
2808,2224,1072,50,19407,19186,8036,19577,30959,20,1,1
2809,4649,3026,40,15610,15199,2094,15790,25609,44,1,1
2810,6782,5300,40,19226,18575,2495,19416,34054,75,1,1
2811,6622,4609,40,18225,17654,3587,18425,33293,67,1,1
2812,5691,4348,40,18294,17753,3556,18495,32141,63,1,1
2813,4739,1543,40,19678,19387,16922,19838,43102,27,1,1
2814,5530,2806,40,20298,19898,13535,20469,42400,43,1,1
2815,6522,5170,40,17443,16822,1153,17643,30538,72,1,1
2816,6392,5040,40,18585,17964,2615,18775,32872,71,1,1
2817,7715,5891,50,18485,17804,3096,18695,35447,81,1,1
2818,6101,4148,40,17974,17433,3316,18165,31770,61,1,1
2819,5000,1232,40,20158,19898,19226,20319,45837,23,1,1
2820,9318,8907,40,22242,21280,16572,22472,57319,112,1,2
2821,3406,1173,40,11842,11592,1924,11992,18545,21,1,1
2822,4639,1824,40,10019,9718,1353,10189,18065,31,1,1
2823,6352,4658,40,14297,13726,1823,14488,27372,65,1,1
2824,6352,3036,40,11081,10651,1483,11271,22182,47,1,1
2825,7113,5130,40,17603,16992,3516,17794,33613,71,1,1
2826,6502,5069,40,17423,16802,2184,17624,31429,72,1,1
2827,6292,2815,40,20559,20158,20699,20730,50596,42,1,1
2828,2915,1383,40,19727,19457,15970,19888,40206,25,1,1
2829,4068,2054,40,15329,14999,2255,15489,23926,33,1,1
2830,6873,5040,40,16742,16141,1823,16952,30718,70,1,1
2831,6021,3858,40,16361,15860,3116,16541,29596,56,1,1
2832,5822,4658,40,17343,16782,3065,17534,31129,64,1,1
2833,4819,1653,40,20639,20349,19977,20799,47309,28,1,1
2834,4168,3156,40,20619,20129,17573,20800,45747,49,1,2
2835,7504,8106,40,15790,14969,1122,16000,32792,99,1,1
2836,5380,2114,40,22483,22111,1613,22643,31810,33,1,2
2837,8005,6232,40,16862,16151,3266,17072,34625,85,1,1
2838,6783,5360,40,19728,19087,1663,19928,33784,75,1,1
2839,6132,2925,40,21181,20779,18034,21351,48492,42,1,1
2840,2585,931,50,19036,18825,13145,19197,35918,18,1,1
2841,9569,5510,40,10911,10280,18305,11111,44545,73,1,1
2842,11441,12614,40,14207,13034,14096,14468,52669,147,1,1
2843,5660,4028,40,20569,20048,18375,20749,48872,54,1,2
2844,3667,2094,40,10330,10009,12514,10500,28835,33,1,1
2845,5149,4047,40,15800,15249,3847,15980,29085,59,1,2
2846,5581,4368,40,18555,18014,2756,18745,31500,61,1,1
2847,5150,1773,40,20418,20118,19517,20589,47080,30,1,1
2848,11021,11382,40,22573,21440,11933,22813,57209,137,1,2
2849,5491,4478,40,12885,12344,1012,13085,24126,63,1,1
2850,7173,5040,40,13075,12464,1643,13275,27181,71,1,1
2851,6553,3156,40,25558,25068,1823,25739,37311,49,1,2
2852,6612,5511,40,19627,18986,1853,19827,33854,75,1,1
2853,5781,2605,40,20439,20028,17523,20619,46578,43,1,1
2854,2825,981,40,19096,18875,8576,19247,31690,18,1,1
2855,3817,1683,41,11311,11010,1944,11482,18976,29,1,1
2856,6873,5190,40,12053,11462,1422,12253,25788,70,1,1
2857,6883,5341,40,20128,19517,1764,20328,34376,72,1,1
2858,8136,6943,40,21741,21010,2124,21962,39225,89,1,1
2859,5981,1473,40,21250,20990,8886,21410,37801,24,1,1
2860,7815,4889,40,20780,20198,4989,20970,38713,66,1,1
2861,4198,1403,40,9478,9208,1884,9638,17183,25,1,1
2862,5631,1062,40,15189,14929,1112,15349,23194,19,1,2
2863,6633,5290,40,19828,19207,2805,20028,34816,73,1,1
2864,6773,5841,40,16301,15649,6062,16501,35237,76,1,1
2865,3817,761,40,13024,12824,2053,13184,19867,15,1,1
2866,5851,1423,40,19126,18866,2825,19286,29435,24,1,1
2867,4679,401,40,18615,18475,1733,18766,25639,9,1,1
2868,3537,390,41,8285,8145,1674,8446,14087,8,1,1
2869,7494,7024,40,15249,14468,1212,15459,31249,93,1,1
2870,4668,1493,41,23584,23274,1724,23745,31690,25,1,2
2871,6883,5921,40,15299,14608,4338,15499,32701,81,1,1
2872,2013,652,40,15479,15299,762,15629,19096,13,1,1
2873,12123,8767,40,21902,20969,4168,22122,47230,109,1,2
2874,6623,4178,40,21461,20940,7093,21651,39585,59,1,1
2875,5050,2254,50,12073,11732,2104,12243,21711,36,1,1
2876,8025,5270,50,12804,12183,1132,13005,27492,74,1,1
2877,6602,5781,41,15018,14347,1503,15219,29155,79,1,1
2878,7625,6302,40,12794,12083,1172,13004,28153,85,1,1
2879,6141,5020,40,19156,18545,3627,19356,34194,70,1,1
2880,7444,6422,40,19887,19176,3156,20098,37160,85,1,1
2881,4899,2545,40,20990,20629,10119,21160,38773,38,1,1
2882,2014,742,40,19046,18856,11011,19196,33013,14,1,1
2883,7003,7715,40,18215,17383,1092,18425,34295,100,1,1
2884,6402,5109,40,18595,17964,2675,18796,33022,73,1,1
2885,6262,4679,40,17683,17102,3647,17873,32521,66,1,1
2886,5550,4278,40,18315,17773,4048,18515,32441,62,1,1
2887,7805,1844,40,20188,19898,17303,20358,47360,29,1,1
2888,8155,4819,40,21250,20679,13676,21451,48151,65,1,1
2889,6763,6262,40,17193,16481,1122,17393,31600,83,1,1
2890,6362,4909,40,18134,17543,3016,18325,32672,68,1,1
2891,6602,4128,40,17052,16512,3146,17253,31159,61,1,1
2892,6322,5170,50,19087,18475,3005,19297,33844,72,1,1
2893,6963,3186,41,20168,19727,19657,20349,50205,47,1,1
2894,2875,1503,51,19847,19597,17193,20018,41639,24,1,1
2895,811,110,40,8045,7945,581,8215,9768,1,1,1
2896,18425,17804,41,16821,15339,1472,17113,54864,189,1,1
2897,6742,4970,40,16612,16001,1964,16802,30528,70,1,1
2898,6422,4559,40,16612,16061,2835,16812,30688,64,1,1
2899,7074,6221,40,17884,17192,2635,18095,34075,82,1,1
2900,6473,2404,40,19678,19316,19487,19858,48272,38,1,1
2901,2895,1203,40,19316,19086,15018,19486,38643,20,1,1
2902,4909,3697,40,13746,13245,1102,13927,23695,55,1,1
2903,4269,1272,40,9458,9198,1513,9618,16722,24,1,1
2904,6572,5370,51,15679,15058,2335,15880,30217,73,1,1
2905,7184,5069,50,16571,15960,2986,16782,32071,72,1,1
2906,7143,5791,40,19236,18565,3637,19447,36068,80,1,1
2907,6151,1754,40,20789,20489,20539,20969,49453,30,1,1
2908,2635,1122,41,19246,19006,11983,19407,35197,21,1,1
2909,5871,4979,41,15048,14437,1052,15249,27201,71,1,1
2910,6603,5470,41,14267,13635,2474,14478,29065,74,1,1
2911,6282,4929,41,20398,19817,2245,20589,34095,66,1,1
2912,6603,5460,41,20168,19517,2485,20369,34967,76,1,1
2913,6402,2605,50,20639,20268,16521,20819,46387,39,1,1
2914,2866,711,50,19718,19537,10319,19878,33814,15,1,1
2915,6712,6343,40,14006,13305,1063,14216,28384,84,1,1
2916,6543,4398,40,12995,12444,1613,13185,25789,62,1,1
2917,7354,5330,41,20078,19436,4478,20289,37501,75,1,1
2918,7083,6342,40,21520,20819,2685,21742,37912,85,1,1
2919,6663,2515,40,19727,19357,15810,19907,44945,39,1,1
2920,8406,5551,40,21370,20729,8576,21581,44154,75,1,1
2921,3386,1032,40,10801,10570,2174,10961,17603,19,1,1
2922,5060,1272,50,15820,15540,1173,15980,23545,22,1,2
2923,6613,3637,40,7815,7354,1172,7995,19467,50,1,1
2924,4348,2845,41,17643,17222,3567,17824,28634,45,1,1
