batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
6583,44346,42071,498,110434,104915,29490,112450,228731,180,1,1
6584,6073,299,142,27779,27571,1813,28203,36502,1,1,1
6585,16862,13445,104,38707,37083,15671,39309,85390,70,1,1
6586,28672,26453,104,41110,38579,4519,41875,101614,123,1,1
6587,8872,7884,93,39621,38479,1867,40101,58818,47,1,1
6588,4382,211,89,35810,35612,1733,36114,42522,1,1,1
6589,7751,6136,96,50702,49745,952,51152,66086,37,1,1
6590,40599,47916,140,79658,75534,28076,80777,197471,212,1,1
6591,16660,14990,103,61179,59542,15608,61783,109134,77,1,1
6592,16470,17274,115,43018,41208,1965,43702,79503,87,1,1
6593,8114,6173,95,32728,31844,1993,33174,49548,37,1,1
6594,13321,12664,102,36068,34579,2309,36632,65014,66,1,1
6595,8870,6080,94,30656,29760,1917,31100,48054,38,1,1
6596,27556,15828,156,52150,50498,1855,52819,98151,79,1,1
6597,19862,21276,99,53639,51448,3884,54337,99453,108,1,1
6598,41125,45527,104,76045,72037,28617,77103,192468,201,1,1
6599,13301,9405,100,59113,57947,16418,59628,98844,52,1,1
6600,15649,14349,131,38766,37173,1824,39388,71308,75,1,1
6601,8533,6250,138,35021,34111,1786,35517,52184,38,1,1
6602,11607,10801,101,36529,35233,3290,37083,62874,60,1,1
6603,9404,7883,92,34042,32997,2089,34528,53999,46,1,1
6604,13747,13157,92,48229,46738,2879,48798,78674,70,1,1
6605,19098,17233,100,49057,47197,2180,49710,88316,90,1,1
6606,41479,36748,100,73565,70291,34133,74504,186963,167,1,1
6607,16191,13218,105,73101,71610,15411,73732,118655,70,1,1
6608,15193,14713,116,40936,39291,1961,41565,73528,78,1,1
6609,9452,8025,97,35495,34410,2056,35984,55611,47,1,1
6610,14574,13304,104,44827,43304,2915,45417,76294,72,1,1
6611,14297,14407,97,41530,39930,5682,42116,76592,76,1,1
6612,11239,8751,94,52896,51733,2556,53384,76027,51,1,1
6613,21116,21868,143,60728,57862,3511,61659,108510,96,1,1
6614,51490,70086,235,84833,80437,21350,86543,229781,198,1,1
6615,16908,12544,113,61334,59727,10987,61902,102436,65,1,1
6616,12127,11239,104,32870,31512,1779,33418,58660,60,1,1
6617,6100,4020,97,43802,42881,1834,44205,56253,25,1,2
6618,15173,13547,100,40662,38957,2301,41241,72360,72,1,1
