batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
12102,43962,42052,654,288194,282492,9179,290865,386381,180,1,1
12103,11287,8885,109,138966,137044,11106,139497,170877,48,1,1
12104,14109,13195,106,49002,47398,3794,49574,80779,68,1,1
12105,11447,1456,105,57721,57251,1824,58080,72907,10,1,1
12106,35193,38507,153,79801,75970,1778,80830,156411,178,1,1
12107,4086,208,130,24646,24418,1782,25003,31173,1,1,1
12108,4714,2978,93,51177,50595,952,51561,60300,20,1,1
12109,22236,23791,93,63231,60612,1744,63968,112039,119,1,2
12110,40910,44450,166,77208,73705,13432,78205,177093,156,1,1
12111,15110,10901,102,61783,60475,9607,62332,98044,60,1,1
12112,18725,15723,139,61494,59772,1896,62156,98600,82,1,1
12113,9739,7780,102,66021,64967,2055,66523,86198,46,1,1
12114,41622,32198,153,75256,71760,14303,76186,164406,151,1,1
12115,12573,7630,101,57865,56774,10688,58346,89335,42,1,1
12116,17301,15795,137,58671,56923,1723,59346,94268,82,1,1
12117,6752,4751,102,37359,36594,1797,37779,51171,30,1,1
12118,11799,10536,100,54966,53671,1930,55535,79898,58,1,1
12119,41125,38693,111,77204,73745,6562,78185,164658,176,1,1
12120,12194,6881,104,57498,56573,14268,57956,91393,39,1,1
12121,17927,17917,108,59981,58010,1743,60651,98334,90,1,1
12122,12563,11031,100,56433,54962,1778,56980,82444,63,1,1
12123,41243,29771,170,72475,69653,20820,73375,165307,141,1,1
12124,11280,6572,104,57983,56988,12932,58446,89323,39,1,1
12125,15607,15499,112,59825,58102,1972,60465,93638,82,1,1
12126,12247,11639,101,66287,64913,1862,66883,92730,63,1,1
12127,41695,28100,108,71246,68526,26411,72058,168359,132,1,1
12128,14080,7725,99,58110,57092,16573,58594,97067,44,1,1
12129,18128,15756,130,68951,67179,1912,69626,105527,84,1,1
12130,21751,8797,161,57534,56363,1831,58126,90602,51,1,1
12131,41616,29635,126,72078,69332,25937,72958,170251,136,1,1
12132,13273,4914,144,57816,57049,13488,58288,90056,30,1,1
12133,17702,17573,107,59441,57474,1481,60102,96956,90,1,1
12134,14356,13998,146,58386,56817,1772,59044,89264,74,1,1
12135,40918,29919,128,73650,70822,20440,74526,165901,141,1,1
12136,12551,7643,106,58348,57293,11762,58841,90905,45,1,1
12137,16332,12997,109,56642,55140,1792,57234,88476,70,1,1
12138,8127,4573,139,38649,37885,1776,39121,53682,29,1,1
12139,4277,211,98,36351,36129,1935,36670,43177,1,1,1
12140,41379,32254,107,73121,70083,22321,73991,170045,150,1,1
12141,14453,7258,102,60319,59328,10856,60786,93439,42,1,1
12142,17630,16759,129,58490,56594,1810,59166,95467,86,1,1
12143,12324,12257,193,43542,42139,2056,44202,70935,65,1,1
