batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
11322,29707,32180,471,102062,99288,10791,103315,176284,214,1,1
11323,5460,4048,60,42220,41648,3516,42550,55655,37,1,1
11324,9598,8737,60,62509,61566,11582,62809,92796,74,1,1
11325,4499,2555,70,38843,38443,2815,39094,49033,26,1,1
11326,2765,692,60,19397,19176,852,19617,23996,9,1,1
11327,15730,14357,60,27061,25679,2705,27402,60284,115,1,1
11328,4439,2635,60,28544,28093,2916,28794,38854,29,1,1
11329,8116,6272,60,33974,33213,1303,34264,50015,58,1,1
11330,12854,3517,60,29356,28855,1443,29616,47500,34,1,1
11331,10319,8797,60,22453,21501,1703,22743,43622,75,1,1
11332,9168,7474,60,49103,48162,3286,49383,69371,64,1,2
11333,2384,251,70,19036,18896,742,19266,22703,3,1,1
11334,25839,23785,41,26159,24596,2866,26460,78990,198,1,1
11335,7314,16010,401,58941,57289,4228,60134,87946,82,1,1
11336,16401,18515,90,49233,47459,7203,49774,91994,105,1,1
11337,14307,16131,90,61406,59813,1422,61857,93807,96,1,1
11338,13595,8306,80,41308,40326,3236,41679,66906,55,1,1
11339,7153,6222,81,36529,35727,2996,36880,53341,42,1,1
11340,12874,12143,81,46818,45476,1393,47219,73719,79,1,1
11341,3276,421,80,22663,22422,3035,22954,29786,5,1,1
11342,5490,2465,80,28694,28244,2274,29025,39344,20,1,1
11343,6853,4048,80,25488,24888,2094,25829,38914,29,1,1
11344,8436,3466,80,32381,31800,942,32711,45646,28,1,1
11345,19728,18334,80,28143,26360,1332,28594,68079,109,1,1
11346,4038,1373,80,44664,44354,9588,44915,59994,13,1,2
11347,2194,1032,40,10771,10549,6222,10921,20409,18,1,1
11348,8506,6622,50,23184,22472,4658,23395,43231,85,1,1
11349,4188,551,40,13696,13525,1783,13847,20419,11,1,1
11350,4078,531,40,9198,9037,1122,9348,15119,10,1,1
11351,4378,1854,50,14778,14478,3968,14958,25188,30,1,1
11352,6803,4178,40,21871,21370,4058,22071,37150,58,1,1
11353,4989,2114,50,63821,62859,2645,64182,74130,33,1,1
11354,3266,1363,271,42420,42090,1032,43041,48802,6,1,1
11355,20408,20719,90,50486,48582,1793,51026,94047,116,1,1
11356,6482,3116,80,37641,37121,3476,37982,51156,24,1,1
11357,12533,12985,80,46017,44674,1362,46428,73398,79,1,1
11358,6201,1262,80,36199,35858,1333,36499,45386,11,1,1
11359,14317,14678,80,39996,38573,1302,40406,70803,84,1,1
11360,13285,13676,80,42110,40727,3978,42520,73549,82,1,1
11361,34225,25398,80,63019,60745,20519,63510,143742,134,1,2
11362,6542,2495,90,62869,62279,4489,63199,76815,19,1,3
11363,1482,221,80,9849,9639,2455,10129,14377,2,1,1
11364,14948,9318,40,27382,26490,1072,27612,52990,109,1,1
11365,8196,8105,41,26369,25548,1714,26590,44645,99,1,1
11366,9989,9708,50,25809,24877,1223,26039,46999,115,1,1
11367,5751,4668,50,21560,21009,1362,21762,33573,64,1,1
11368,7434,4479,40,39605,39023,3246,39795,55004,61,1,2
11369,2775,471,40,18485,18325,2225,18625,24136,9,1,1
11370,6182,3016,40,14578,14177,1933,14758,25929,43,1,1
11371,4369,1162,40,13335,13095,1694,13495,20770,21,1,1
11372,6612,5170,40,15620,15029,1523,15820,29175,68,1,1
11373,7424,3376,40,32933,32462,12173,33113,56116,46,1,2
11374,2645,892,40,19196,18996,13536,19356,36479,16,1,1
11375,3136,250,40,8305,8185,1383,8456,13255,5,1,1
11376,6052,5340,40,22573,21952,1293,22783,35508,73,1,1
11377,7414,4358,40,22743,22222,3947,22934,38683,58,1,1
11378,7274,6292,40,22272,21581,1343,22482,37441,83,1,1
11379,6272,4108,40,20579,20078,8777,20759,39966,55,1,1
11380,5501,3957,41,21660,21160,1462,21842,32822,57,1,1
11381,6071,2996,40,18696,18285,1422,18866,29415,44,1,1
11382,3407,2254,40,21491,21160,2565,21661,29947,34,1,1
11383,5891,3447,40,17433,16972,1443,17613,28434,51,1,1
11384,1904,1282,40,29836,29556,9338,29997,42561,22,1,2
11385,3667,1723,40,10480,10199,2806,10650,18886,27,1,1
11386,3326,1583,51,12293,12022,6081,12464,23494,27,1,1
11387,8436,7354,50,22312,21561,3898,22532,42270,92,1,1
11388,3947,451,40,8506,8356,1714,8656,14818,10,1,1
11389,11492,12303,40,21781,20720,2043,22032,47910,132,1,1
11390,7203,6022,50,21922,21270,1753,22132,37150,77,1,1
11391,7043,4940,40,16211,15610,2374,16411,30818,69,1,1
11392,7013,4769,40,22403,21821,1383,22593,35818,68,1,1
11393,7644,8577,50,24216,23354,1112,24446,41829,105,1,1
11394,7454,5390,40,26160,25539,1743,26360,40997,73,1,1
11395,7384,5721,40,16251,15590,1263,16451,30869,79,1,1
11396,7434,6523,40,24366,23665,2595,24576,41178,84,1,1
11397,4248,2905,40,19917,19507,1523,20088,28814,43,1,1
11398,6312,5250,40,21491,20890,1884,21701,35177,70,1,1
11399,7965,5351,40,43522,42881,11602,43712,68690,71,1,2
11400,17113,19627,40,25809,24236,7224,26109,70123,201,1,1
11401,6823,4248,40,12965,12444,1783,13145,26059,59,1,1
11402,4168,972,40,9147,8927,1493,9297,15980,18,1,1
11403,4038,611,40,9047,8877,1062,9197,14958,12,1,1
11404,11421,11843,40,18676,17554,2324,18926,44564,140,1,1
11405,7223,5701,40,22082,21441,2615,22282,37861,75,1,1
11406,7524,5922,40,26189,25498,1503,26389,41378,81,1,1
11407,6202,5550,40,20078,19427,1212,20278,33293,76,1,1
11408,7334,4679,40,17012,16461,2335,17202,31580,63,1,1
11409,2745,1393,40,19387,19136,2985,19547,26710,22,1,1
11410,7665,6242,40,21571,20809,7033,21771,42761,81,1,1
11411,5972,2404,41,19557,19196,3286,19728,31440,38,1,1
11412,5370,4368,40,16882,16331,1323,17072,28183,63,1,1
11413,4098,932,40,12303,12083,2004,12463,19537,18,1,1
11414,7494,5821,40,17182,16511,1924,17383,32682,79,1,1
11415,3898,541,40,12223,12053,1694,12373,18556,12,1,1
11416,2264,111,40,8195,8085,7775,8345,18535,1,1,1
11417,8736,4879,40,21861,21270,6422,22051,42149,68,1,1
11418,7795,4047,40,27231,26700,2455,27411,41769,55,1,2
11419,4137,1513,41,9247,8977,1052,9408,16170,26,1,1
