batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
549,972,150,40,10630,10510,771,10790,12744,2,1,1
550,14206,13967,40,17493,16151,1203,17783,47219,149,1,1
551,8586,7584,51,19466,18635,1734,19707,37671,89,1,1
552,7575,5941,50,19667,18946,3546,19897,37010,76,1,1
553,2936,1493,40,17453,17172,691,17633,22813,22,1,1
554,18735,19647,50,28243,26471,22673,28574,89679,196,1,2
555,3216,832,40,21411,21190,16040,21591,41719,15,1,1
556,4699,3677,50,20509,20008,1413,20719,30548,49,1,1
557,4589,1764,50,10450,10129,1503,10640,18556,28,1,1
558,8035,7204,50,17232,16431,2705,17463,35447,86,1,1
559,7544,5761,40,18175,17483,3517,18395,35267,72,1,1
560,2755,1733,40,19276,18966,671,19457,24667,26,1,1
561,17544,18785,51,28023,26340,20288,28344,85011,189,1,2
562,3016,1272,50,21822,21571,13505,22002,39845,20,1,1
563,4940,3667,50,13956,13455,1092,14146,23905,50,1,1
564,7304,5481,50,16080,15409,2635,16301,31781,70,1,1
565,7003,5270,40,21881,21240,2114,22092,36519,66,1,1
566,7624,7374,50,22672,21961,3506,22894,41448,75,1,1
567,7374,2515,40,22102,21731,17272,22292,49493,33,1,1
568,6212,3938,50,23234,22723,11492,23444,45126,51,1,1
569,19436,11071,41,12724,11742,19927,12965,63459,108,1,1
570,4118,2104,50,7875,7525,12063,8065,26400,31,1,1
571,18976,21801,40,15790,13967,5922,16120,62869,209,1,1
572,2705,1202,50,20319,20028,14978,20499,39424,19,1,2
573,3967,2295,50,9808,9438,9658,9999,25979,34,1,1
574,9108,6953,50,17724,16962,2094,17964,36159,81,1,1
575,7494,5982,50,21471,20759,1973,21681,37190,74,1,1
576,6222,2244,40,21962,21621,17102,22142,47750,30,1,1
577,3046,1022,50,21250,21030,10590,21430,36128,16,1,1
578,6683,4979,40,13195,12573,1041,13405,26169,63,1,1
579,7554,5090,50,20790,20138,1422,21010,35126,65,1,2
580,2856,1733,50,18024,17714,4478,18215,27332,27,1,1
581,7324,6212,50,22993,22292,6372,23213,43172,76,1,1
582,6592,3347,40,21701,21270,8857,21891,40747,42,1,1
583,2765,1483,40,21180,20899,5140,21350,30788,23,1,1
584,3547,691,40,10100,9908,1713,10270,16271,13,1,1
585,7274,3897,40,10490,9949,1272,10690,23174,54,1,1
586,7745,4138,50,15469,14938,2926,15679,30548,55,1,1
587,7805,4348,40,15890,15339,1634,16090,29927,57,1,1
588,7063,5922,50,18816,18124,7654,19026,39715,74,1,1
589,4037,1834,50,14337,14007,1754,14527,22202,30,1,1
590,6091,2255,50,21881,21531,6583,22071,37060,33,1,1
591,7304,3105,40,21520,21080,2204,21711,34385,42,1,1
592,4007,271,50,8877,8747,1683,9037,15058,5,1,1
593,5601,2464,50,22091,21671,1633,22272,32031,36,1,2
594,4659,291,40,13656,13515,1723,13806,20529,6,1,1
595,7784,6342,40,16631,15930,5651,16852,36689,76,1,1
596,3096,1142,50,15580,15329,2665,15750,22713,19,1,1
597,5771,521,40,20309,20129,1683,20469,28494,11,1,1
598,16050,17523,51,28584,27081,6412,28895,68920,174,1,1
599,4518,1954,50,12414,12073,2304,12594,21430,30,1,1
600,7374,6192,50,14157,13456,1212,14387,29215,76,1,1
601,7715,6212,50,20278,19547,1162,20509,35648,79,1,1
602,7123,5090,40,19577,18926,3246,19787,35296,69,1,1
603,8085,6402,50,21120,20408,4187,21330,40065,77,1,1
604,2014,300,50,20669,20528,12043,20840,35247,7,1,1
605,2775,1112,50,21270,21030,10560,21440,35937,18,1,1
606,6382,5551,50,18064,17393,1153,18274,31420,71,1,1
607,7494,6072,50,18545,17844,2856,18765,35237,76,1,1
608,6672,5230,40,19547,18905,3656,19757,35356,69,1,1
609,5641,4789,40,19507,18925,3828,19707,34015,61,1,1
610,2134,481,40,20519,20348,19367,20689,42701,10,1,1
611,2725,1082,40,21381,21130,16651,21541,42059,18,1,1
612,812,110,40,8587,8486,611,8737,10330,1,1,1
613,13285,13505,50,17683,16411,1052,17954,45856,148,1,1
614,8125,7023,40,19927,19136,1272,20149,36619,87,1,1
615,6923,5210,40,18685,18054,5150,18885,36228,68,1,1
616,3447,1993,50,18815,18535,762,18996,25258,25,1,1
617,19086,23053,50,29646,27682,23053,29997,95250,231,1,2
618,1914,471,40,20659,20499,18906,20819,42160,9,1,1
619,8255,9518,50,3547,2575,2935,3787,24556,110,1,1
620,5971,4519,50,15570,15009,1172,15770,27492,58,1,1
621,4549,2024,50,11241,10901,1522,11422,19577,31,1,1
622,7364,6181,50,19527,18815,2404,19758,35747,78,1,1
623,7745,5009,41,18064,17433,3406,18265,34485,67,1,1
624,6723,5670,40,19376,18695,2956,19587,34976,74,1,1
625,6392,1933,40,21600,21290,20749,21772,50906,27,1,1
626,18184,20700,40,28774,27051,13655,29105,81684,205,1,1
627,10340,10540,50,19427,18375,1222,19687,41829,121,1,1
628,7274,5881,50,15119,14438,2695,15339,31239,74,1,1
629,4689,732,50,9618,9428,1663,9788,16932,14,1,1
630,7284,6041,41,17623,16932,2695,17844,33924,77,1,1
631,6362,4799,50,17563,16972,2785,17773,31770,64,1,1
