batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
8418,36078,35497,501,98967,95911,11231,100510,183687,237,1,1
8419,7084,5701,60,48061,47380,11843,48431,73119,50,1,1
8420,5150,3006,60,22503,22052,3777,22753,34766,30,1,1
8421,6563,1262,61,29365,29085,2405,29596,39886,15,1,1
8422,7134,3276,60,29656,29155,11141,29907,51538,34,1,1
8423,4629,420,60,13575,13395,1763,13796,20679,5,1,1
8424,7414,6021,70,29295,28554,4679,29576,47760,56,1,1
8425,9548,8737,60,34796,33824,2044,35096,55505,77,1,1
8426,5871,2495,60,28865,28444,17002,29105,54543,27,1,1
8427,4207,2134,60,28394,28033,10129,28644,45175,22,1,1
8428,10951,11702,60,25108,23915,1353,25438,49524,97,1,1
8429,10410,9077,60,24476,23495,2805,24787,47139,78,1,1
8430,3727,2676,60,21190,20739,3607,21450,31530,30,1,1
8431,10560,9908,60,24506,23454,1844,24827,47199,85,1,1
8432,25408,17694,60,39295,37732,15229,39655,98056,131,1,1
8433,3527,1503,60,27963,27622,11121,28193,44424,19,1,1
8434,4508,2374,60,19277,18866,2956,19517,29426,26,1,1
8435,7013,4639,40,16010,15479,2594,16210,30507,61,1,1
8436,8366,7835,40,23384,22593,1633,23604,41488,96,1,1
8437,3798,1172,40,19257,19026,12463,19417,36900,19,1,1
8438,2064,461,40,18686,18535,11161,18836,32552,8,1,1
8439,6282,5270,40,15499,14898,1262,15690,28564,70,1,1
8440,7915,5481,40,16000,15369,2044,16190,31680,74,1,1
8441,7083,5551,40,21420,20789,1883,21631,36188,74,1,1
8442,3606,751,40,19607,19417,15259,19767,39434,15,1,1
8443,2575,1312,50,19136,18895,10370,19296,33604,22,1,1
8444,6622,5761,40,21892,21240,1282,22092,35817,76,1,1
8445,6412,4800,40,21691,21100,1753,21881,34906,67,1,1
8446,4748,360,40,18826,18696,17834,18976,41979,7,1,1
8447,14518,17192,40,23715,22162,16120,24006,71876,187,1,2
8448,7253,7224,40,22262,21501,1202,22493,38202,93,1,1
8449,3356,2054,40,20489,20178,771,20669,26890,32,1,1
8450,7434,6181,40,21260,20529,18996,21481,54122,83,1,2
8451,2885,761,40,18856,18656,13746,19006,36449,15,1,1
8452,6422,3887,50,23184,22703,2154,23375,35878,54,1,1
8453,6422,4969,40,23846,23243,2474,24056,37971,69,1,1
8454,17884,7785,40,22573,21802,13375,22793,61887,92,1,1
8455,4518,2044,40,19818,19517,17323,19998,43923,31,1,1
8456,11141,12234,40,24256,23144,1202,24516,49133,140,1,1
8457,6713,5480,40,23294,22653,2174,23494,37911,75,1,1
8458,2855,120,51,18495,18404,16260,18656,37921,1,1,1
8459,16762,22623,40,6763,4920,17373,7093,63891,238,1,1
8460,7414,4829,40,21040,20469,13395,21230,46908,65,1,1
8461,6633,6051,40,17854,17173,1253,18054,32041,80,1,1
8462,4398,1572,50,26870,26579,1883,27042,34946,24,1,2
8463,4248,591,40,12935,12755,1713,13085,19677,12,1,1
8464,3477,411,40,19387,19226,9187,19537,32652,9,1,1
8465,5500,2685,40,19908,19537,12393,20078,40706,39,1,1
8466,4378,2144,40,14919,14567,1763,15089,23424,35,1,1
8467,5109,1303,40,13035,12784,1713,13205,21360,23,1,1
8468,6783,5360,40,16270,15649,1784,16471,30438,72,1,1
8469,3176,310,40,30888,30708,17263,31029,51818,6,1,2
8470,2675,962,40,19006,18805,13165,19166,36018,16,1,1
8471,3908,1773,40,14307,13997,2315,14487,22523,30,1,1
8472,6493,4147,40,16331,15810,1563,16522,28775,59,1,1
8473,4599,792,40,12764,12574,1653,12914,20008,15,1,1
8474,5410,1573,41,20799,20508,20609,20970,48592,27,1,1
8475,3587,2795,40,16261,15850,2415,16431,25278,42,1,1
8476,6553,3867,40,20769,20279,11992,20970,43432,55,1,1
8477,5461,4859,40,16341,15750,1253,16531,28154,68,1,1
8478,6362,4849,40,16090,15509,1974,16301,29516,67,1,1
8479,3777,1463,40,13997,13726,3787,14157,23234,26,1,1
8480,6763,4048,40,21601,21110,4469,21801,37111,57,1,1
8481,7153,5961,40,16561,15870,1844,16762,31770,81,1,1
8482,7514,6022,50,22182,21511,6042,22402,42020,81,1,1
8483,5100,3897,40,15429,14909,1312,15620,25969,58,1,1
8484,6192,4919,40,16361,15780,2114,16572,29827,68,1,1
8485,3377,1372,41,14457,14207,4368,14618,23795,22,1,1
8486,8035,5070,40,22041,21460,3556,22252,38943,68,1,1
