batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
6824,43599,35449,831,115260,110690,15666,117542,212631,153,1,1
6825,17367,15587,137,131778,128988,12056,132465,177610,77,1,1
6826,5642,226,92,39089,38814,1830,39393,47175,1,1,1
6827,6562,5200,91,48080,47062,2342,48502,62696,32,1,1
6828,10705,420,116,58648,58378,1782,58998,72007,3,1,1
6829,14994,9607,170,66443,65088,11012,67037,102749,52,1,1
6830,17521,17298,105,51772,49829,1878,52410,89219,86,1,1
6831,9014,7148,100,44456,43188,1781,44930,62966,42,1,1
6832,21053,20911,103,56946,54877,1795,57633,101499,102,1,1
6833,12779,12430,100,51959,50540,2147,52506,79959,67,1,1
6834,56601,36265,163,80601,77442,12720,81575,187258,161,1,1
6835,15354,10783,103,62462,61173,13651,62994,102878,59,1,1
6836,13244,12136,112,48117,46473,1951,48695,76129,65,1,1
6837,10066,8656,105,41621,40447,1799,42126,62739,49,1,1
6838,1782,324,91,38119,37873,991,38437,41624,3,1,1
6839,25224,23911,102,72874,70341,1867,73682,124788,114,1,2
6840,41713,33667,110,76150,73173,24005,77035,176523,152,1,1
6841,14925,9246,100,60671,59577,15953,61169,101386,48,1,1
6842,16060,15651,119,46120,44436,1778,46749,80337,80,1,1
6843,6794,4158,96,31848,31168,1800,32266,45108,27,1,1
6844,4379,308,92,24486,24223,1728,24797,31305,3,1,1
6845,2810,12885,137,39965,39596,4695,40370,60853,9,1,1
6846,10869,10128,95,49445,48132,1819,49953,72862,57,1,1
6847,41561,37458,118,74759,71558,24547,75676,179344,162,1,1
6848,15257,9024,125,62661,61546,16474,63184,104038,49,1,1
6849,18311,17799,130,47439,45615,1835,48119,86163,88,1,1
6850,7205,16947,135,40841,39983,1790,41337,67380,35,1,1
6851,2170,653,93,40769,40487,1004,41089,45008,5,1,1
6852,28078,31602,106,55248,52201,1827,56084,117685,147,1,2
6853,41439,35576,108,74545,71389,25659,75449,178226,162,1,1
6854,14125,8968,107,60127,59025,15824,60619,99626,49,1,1
6855,24511,13100,134,45409,43860,1756,46025,85492,71,1,1
6856,12129,11386,100,35453,34099,1771,35988,61367,63,1,1
6857,2259,887,95,63510,63071,944,63837,68019,7,1,2
6858,24032,26704,99,52414,49751,1673,53189,105689,129,1,2
6859,41737,30711,128,70897,68191,26109,71742,170397,138,1,1
6860,15397,6739,103,59708,58810,15048,60165,97443,39,1,1
6861,17199,14716,138,38025,36413,1805,38667,72490,76,1,1
6862,10752,8034,103,31683,30653,1753,32166,52798,46,1,1
6863,1897,597,94,27399,27103,1021,27715,31325,5,1,1
6864,31441,29828,100,52737,49926,1778,53556,116696,143,1,1
6865,12436,11208,107,52469,51124,1808,53014,78561,62,1,1
6866,41512,37804,184,74129,70777,20098,75141,174656,171,1,1
6867,13890,9966,144,62264,61076,13916,62831,100695,54,1,1
6868,14706,14970,128,36264,34671,1839,36885,68541,76,1,1
6869,8390,11976,127,34617,33754,1758,35089,57311,36,1,1
6870,5271,3269,95,47364,46755,4160,47751,60544,23,1,1
6871,12395,11784,101,53943,52564,2403,54481,81157,64,1,1
6872,41999,48445,157,72302,69365,18303,73228,182074,150,1,1
6873,18744,10070,180,61333,60182,8798,61922,99632,53,1,1
6874,20702,8538,107,43400,42227,2116,44146,75603,47,1,1
6875,9662,6419,131,52110,50975,2283,52749,71394,31,1,1
6876,6554,392,112,35165,34902,2811,35573,45758,1,1,1
6877,8479,5183,145,54964,53904,5790,55619,75213,26,1,1
6878,10880,4228,140,57864,57053,2126,58763,76169,21,1,1
6879,29099,43629,202,95206,91062,4991,96373,174398,122,1,1
6880,58018,32263,290,74744,72034,7829,75763,173988,127,1,1
6881,15155,9541,110,62538,61207,6288,63057,94137,51,1,1
6882,8101,3958,99,36097,35411,1860,36526,50543,25,1,1
6883,7793,2966,96,25649,24629,1700,26034,38584,21,1,1
6884,2609,1034,92,31590,31082,1093,31920,36752,9,1,1
6885,21442,16977,162,63089,61153,1836,63788,104139,83,1,2
6886,12721,12044,101,55502,53852,1805,56055,82721,66,1,1
6887,30506,8632,104,61524,60466,1818,62020,103079,46,1,1
6888,14011,3491,99,57987,57354,1927,58380,77902,22,1,1
6889,4295,199,113,24014,23797,2133,24362,31088,1,1,1
6890,4782,192,97,38609,38408,1842,38926,45839,1,1,1
6891,9988,8427,100,57034,55926,4110,57528,80145,48,1,1
6892,13678,13554,104,43771,42216,2817,44351,74493,71,1,1
6893,3124,200,92,36371,36174,2359,36670,42440,1,1,1
6894,7702,197,111,57678,57483,1855,57993,67844,1,1,1
6895,41297,44844,102,81573,77691,4087,82614,172944,200,1,1
6896,4390,197,138,25195,24986,1817,25547,32055,1,1,1
6897,18120,17115,102,44448,42693,2429,45071,82820,86,1,1
6898,9335,8525,116,46249,45156,1855,46762,66567,48,1,1
6899,3778,1675,107,40831,40424,5701,41196,52440,12,1,1
6900,16082,16857,105,53626,51853,2041,54257,89329,87,1,1
6901,41622,36133,104,78278,75014,12784,79196,169835,164,1,1
6902,38478,39194,141,77024,73579,5292,78009,161064,177,1,1
6903,21902,23024,164,89579,83037,2711,90839,138733,100,1,1
6904,15045,12601,396,79937,77213,2967,81438,112442,55,1,1
6905,18387,17372,295,63081,61066,2003,64010,101878,87,1,1
6906,12424,11114,102,51580,50084,1582,52119,77334,61,1,1
6907,41698,36606,138,80161,76727,16398,81120,175923,166,1,1
6908,21577,12631,99,65060,63645,14191,65617,114112,67,1,1
6909,16659,13848,113,48381,46804,1869,48981,81461,73,1,1
6910,9846,8095,100,41728,40633,1803,42209,62047,47,1,1
6911,1453,280,87,37872,37641,956,38195,40976,2,1,1
6912,25946,27578,173,55962,53233,1863,56817,112299,131,1,2
6913,41687,33375,109,73869,70854,23083,74764,173007,153,1,1
6914,16699,10106,124,63377,62158,15573,63915,106399,55,1,1
6915,12719,11589,103,44442,43085,1852,45023,71285,63,1,1
6916,9620,8532,99,40420,39337,1809,40903,60957,49,1,1
6917,1969,647,133,41070,40757,1392,41438,45536,5,1,1
6918,27162,27732,109,55178,52471,2231,55972,113195,132,1,2
6919,41972,36507,120,76016,72848,25720,76938,181239,163,1,1
6920,14767,7400,103,59154,58217,16098,59616,97973,41,1,1
6921,12093,11437,110,43509,42182,1781,44060,69469,61,1,1
6922,11529,10741,175,38766,37489,1835,39371,63567,59,1,1
6923,4576,201,106,24650,24460,1754,24959,31581,1,1,1
6924,8537,5395,96,46283,45495,3362,46804,64188,33,1,1
6925,12647,12701,98,48697,47245,1777,49253,76472,69,1,1
6926,41801,34525,110,73325,70252,23817,74216,174461,157,1,1
6927,18039,10670,105,61427,60187,15195,61945,105945,57,1,1
6928,42471,26164,137,40979,38537,28604,41795,139135,123,1,1
6929,8829,4477,97,26132,25454,17090,26542,57039,27,1,1
6930,19418,12784,104,39418,38048,10382,39966,82644,64,1,1
6931,4782,211,100,24394,24199,1746,24705,31533,1,1,1
6932,14540,12561,104,47190,45803,2293,47742,77234,66,1,1
6933,16690,16595,100,53368,51651,1715,53984,89079,84,1,1
6934,42082,32618,115,72154,69222,23602,73026,171433,149,1,1
6935,14529,7406,143,59574,58594,14361,60100,96489,43,1,1
6936,11179,9711,114,38061,36873,1776,38588,61352,53,1,1
6937,14606,6843,121,31154,30240,1934,31633,55117,39,1,1
6938,2294,717,92,28252,27953,995,28575,32671,6,1,1
6939,33827,37364,96,54256,50897,1891,55182,128355,172,1,1
6940,13528,12119,100,50602,49224,2297,51143,79180,64,1,1
6941,41924,29910,177,70644,68012,20035,71529,163500,133,1,1
6942,14724,7608,106,59015,58050,10557,59484,92471,43,1,1
6943,11017,8183,105,31896,30818,1801,32403,53507,46,1,1
6944,9493,6976,94,32242,31273,1779,32705,51043,42,1,1
6945,4514,197,110,23640,23435,1809,23960,30570,1,1,1
6946,17895,17994,109,55789,53966,2268,56429,94680,89,1,1
6947,26633,16980,151,56135,54309,3344,56824,103882,87,1,1
6948,41568,28989,129,68413,65797,10939,69237,150837,132,1,1
6949,18204,11512,126,64700,63382,6521,65275,101615,61,1,1
6950,8008,4381,103,32225,31539,2024,32638,47153,27,1,1
6951,8023,3203,101,25033,24431,1869,25426,38613,22,1,1
6952,4152,198,100,17600,17384,1856,17914,24244,1,1,1
6953,12062,8651,111,55015,53917,3389,55526,79710,49,1,1
6954,16613,18474,180,43331,41468,4361,44057,83587,91,1,1
6955,8322,3884,99,39129,38476,1831,39529,53652,25,1,1
6956,42605,23394,100,64815,62672,6060,65519,137679,106,1,1
6957,15006,6816,94,58497,57577,4576,58944,85435,39,1,1
6958,9310,2317,98,24980,24477,1814,25353,38892,16,1,1
6959,4278,294,100,22343,22130,1890,22649,29203,2,1,1
6960,4144,192,172,18418,18210,1873,18789,25088,1,1,1
6961,18712,19010,102,59411,57492,2638,60059,100518,94,1,1
6962,18480,20632,105,48723,46660,4439,49400,93044,102,1,1
6963,4842,198,97,41977,41776,1846,42299,49280,1,1,1
6964,11884,1235,109,59495,59121,1876,59858,74944,9,1,1
6965,4303,312,100,55947,55716,2842,56265,63813,3,1,1
6966,4549,195,151,27096,26864,1905,27454,34197,1,1,1
6967,4136,1670,90,23643,23218,4808,23984,34691,13,1,1
6968,19089,20245,95,38028,36038,1813,38685,79922,99,1,1
6969,11129,10153,99,40310,39163,1782,40815,63972,53,1,1
6970,4928,207,99,36038,35849,1681,36349,43254,1,1,1
6971,7805,6024,100,42654,41799,1684,43107,58709,37,1,1
6972,41460,38113,114,77793,74497,14179,78738,172588,170,1,1
6973,13920,10830,105,75386,74104,11299,75967,112112,60,1,1
6974,19266,16288,113,47975,46225,1763,48618,86042,83,1,1
6975,9451,8848,109,33752,32622,1772,34283,54446,51,1,1
6976,13121,13007,105,35486,34028,1788,36057,64064,70,1,1
6977,3611,1828,93,44231,43813,1049,44577,51154,13,1,1
6978,26178,28256,112,54792,52080,1699,55589,111814,132,1,2
6979,41329,31658,123,85579,82754,9861,86481,169432,144,1,1
6980,13678,8610,99,61468,60390,12936,61945,97263,48,1,1
6981,14413,12522,99,46454,45062,1902,47022,75960,65,1,1
6982,9247,7714,95,42241,41235,1817,42702,61576,45,1,1
6983,12921,10498,99,49238,47965,2123,49774,75422,59,1,1
6984,12150,10505,107,50007,48770,1830,50542,75120,58,1,1
6985,41834,31710,193,74763,71924,23625,75687,172954,144,1,1
6986,16192,8599,111,62510,61473,15751,63003,103639,46,1,1
6987,16432,15211,136,47956,46321,1751,48606,82100,78,1,1
6988,9522,8170,103,42336,41273,1856,42815,62463,47,1,1
6989,1450,202,98,36606,36412,1300,36915,39958,1,1,1
6990,24947,39152,135,55521,52815,2724,56331,123254,130,1,2
6991,41322,33392,133,75065,72009,25746,75977,176539,155,1,1
6992,16987,10900,115,62024,60773,15324,62555,105856,57,1,1
6993,16625,15110,105,45601,43982,1780,46197,79812,76,1,1
6994,6527,3970,106,42022,41353,1739,42435,54764,26,1,1
6995,1853,287,109,48708,48466,1032,49097,52360,2,1,1
6996,25696,28028,101,53292,50545,1861,54085,109758,133,1,2
6997,42090,27937,111,71298,68721,22915,72100,165146,130,1,1
6998,17760,8928,109,60044,58966,14869,60543,102187,49,1,1
6999,13751,10278,105,35222,33972,1769,35748,61648,57,1,1
7000,6485,2528,101,63990,63375,1806,64411,75328,17,1,2
7001,2479,489,107,38541,38272,5034,38868,46960,4,1,1
7002,12379,11762,102,52609,51261,2316,53158,79706,64,1,1
7003,41799,34844,128,72020,69021,24586,72912,174244,153,1,1
7004,13447,8638,105,64504,63416,15715,65003,102893,48,1,1
7005,14412,12350,124,35329,33929,1792,35901,64558,65,1,1
7006,9064,7506,175,32278,31257,1719,32828,51213,44,1,1
7007,1806,337,106,26475,26238,1092,26811,30143,3,1,1
7008,31974,34779,110,54743,51608,1739,55638,124224,161,1,1
7009,16514,17121,106,63124,61323,1876,63761,99371,88,1,1
7010,42491,27493,165,70584,68069,15386,71418,156888,125,1,1
7011,16186,10464,103,63563,62368,22416,64072,113230,55,1,1
7012,14299,11893,152,35084,33735,1834,35689,63819,62,1,1
7013,9060,6467,105,33303,32434,1813,33748,51179,38,1,1
7014,4535,202,94,23666,23473,1780,23970,30578,1,1,1
7015,5765,3233,94,31691,31103,3987,32074,45152,22,1,1
7016,11487,8287,97,43512,42472,1824,43986,65680,47,1,1
7017,13571,13088,101,52038,50552,1687,52621,81059,70,1,1
7018,41757,32370,113,70554,67732,14075,71414,159719,144,1,1
7019,13537,8309,146,60756,59752,9540,61285,92766,45,1,1
7020,12939,7605,103,33818,32797,1747,34302,56694,43,1,1
7021,6976,4151,94,29952,29281,1736,30355,43312,27,1,1
7022,4580,198,89,23993,23809,2144,24289,31315,1,1,1
7023,9196,5960,94,29739,28885,3637,30178,49060,36,1,1
7024,12104,8638,101,42496,41419,1666,42981,65482,49,1,1
7025,13774,13612,100,57653,56141,5105,58223,90809,72,1,1
7026,42471,22434,156,64779,62713,4447,65525,134979,102,1,1
7027,14307,6530,106,58817,57968,4576,59259,84765,36,1,1
7028,9802,4550,104,25879,25160,1718,26306,42476,28,1,1
7029,4599,197,98,17655,17472,1701,17949,24530,1,1,1
7030,4314,341,93,22747,22493,1685,23058,29498,3,1,1
7031,1807,446,88,28974,28712,974,29274,32586,4,1,1
7032,23903,18605,101,42988,41144,1661,43623,87885,91,1,1
7033,19366,21169,94,61665,59585,5167,62345,108138,104,1,1
7034,36189,11658,175,63454,62169,1825,64077,113850,59,1,1
7035,15104,3027,104,63849,63298,2030,64268,84528,20,1,1
7036,5078,197,127,23833,23601,1695,24167,31234,1,1,1
7037,2885,195,96,27116,26920,2381,27422,32976,1,1,1
7038,18965,18700,96,61250,59349,1755,61883,101396,92,1,1
7039,13749,15111,100,55057,53403,2700,55692,87347,79,1,1
7040,11386,11172,106,50747,49401,1946,51301,75902,62,1,1
7041,5284,200,98,55271,55082,1742,55574,62891,1,1,1
7042,1482,264,88,56417,56185,913,56719,59462,2,1,1
7043,37582,45371,97,15130,11200,22255,16147,121445,205,1,1
7044,26639,12569,88,62069,60686,17550,62587,119437,64,1,1
7045,20450,15292,107,48088,46460,4176,48770,88790,77,1,1
7046,12583,8630,96,32463,31397,11179,32938,65426,48,1,1
7047,19593,16649,105,35358,33617,2590,35983,74909,84,1,1
7048,3953,2029,92,43961,43514,895,44313,51281,14,1,1
7049,25302,28845,97,58002,55225,1724,58797,114759,136,1,2
7050,41535,36620,101,77897,74673,12669,78828,169756,166,1,1
7051,15812,10074,106,63135,62004,24227,63639,113849,52,1,1
7052,18742,18432,196,48654,46739,1737,49409,88421,93,1,1
