batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
551,9954,3978,100,25673,25046,16953,26071,57049,24,1,1
552,19372,11416,101,25539,24230,8338,26067,65291,60,1,1
553,6544,3430,119,32064,31465,3970,32478,46519,22,1,1
554,9541,7556,101,43879,42892,1978,44365,63530,44,1,1
555,17550,15706,99,55355,53687,2056,55954,91361,80,1,1
556,42244,30205,108,83190,80483,15790,84044,172387,136,1,1
557,15620,8714,102,60461,59372,9517,60955,94897,48,1,1
558,12082,9688,103,34768,33578,1854,35285,59008,53,1,1
559,6840,4076,100,29896,29200,1755,30316,43081,27,1,1
560,4595,195,93,24474,24279,1969,24785,31637,1,1,1
561,13331,10631,99,52694,51451,2830,53217,80092,58,1,1
562,11650,10297,102,53598,52371,4904,54118,81063,57,1,1
563,42398,18536,172,65601,63800,6039,66311,133387,87,1,1
564,11871,4561,105,57927,57201,5071,58342,79941,29,1,1
565,10508,6485,98,32264,31348,1854,32726,51675,38,1,1
566,8105,4273,104,23716,23005,1797,24139,38406,28,1,1
567,2137,456,96,24842,24581,5163,25159,33003,4,1,1
568,12952,9991,108,51713,50500,1800,52237,77070,56,1,1
569,13483,12591,106,55655,54204,7114,56295,89582,68,1,1
570,38400,16702,108,105362,103447,1806,106004,163010,84,1,2
571,14571,2449,101,56072,55590,1808,56442,75364,16,1,1
572,4449,211,103,23347,23123,2092,23667,30518,1,1,1
573,4844,194,96,20517,20322,1787,20812,27729,1,1,1
574,13112,10856,102,38978,37717,3216,39494,66774,59,1,1
575,4254,198,93,35740,35550,1886,36042,42466,1,1,1
576,17077,16362,188,42785,41049,5707,43484,82731,84,1,1
577,4319,206,96,36321,36127,2072,36633,43324,1,1,1
578,6826,201,93,55140,54946,1772,55438,64323,1,1,1
579,40847,47605,132,93573,89427,5073,94697,188330,212,1,1
580,19230,17774,112,50519,48606,1867,51194,90174,90,1,1
581,9990,9302,139,45139,43904,1892,45688,66967,53,1,1
582,19084,19181,103,57868,55889,1939,58536,98840,95,1,1
583,12903,12315,103,53665,52257,1882,54226,81419,67,1,1
584,42256,36625,122,79817,76558,15171,80761,174915,164,1,1
585,16865,10632,95,76625,75323,13710,77139,118456,57,1,1
586,15008,12444,160,55352,53875,1813,55988,85357,66,1,1
587,8745,6321,109,43809,42815,1937,44282,61383,39,1,1
588,4768,1980,99,41805,41343,5261,42165,54264,14,1,1
589,12886,12540,101,51435,49996,1817,51984,79321,66,1,1
590,42011,31657,104,76645,73750,18382,77478,169666,144,1,1
591,26173,10449,148,62776,61562,14669,63354,114741,54,1,1
592,19321,15234,104,40330,38571,1994,40944,77594,79,1,1
593,14498,8968,101,32128,31029,1864,32619,58031,50,1,1
594,11844,9819,137,47829,46711,2082,48559,72426,45,1,1
595,16362,15185,120,58201,56498,1920,58858,92465,80,1,1
596,10509,9255,95,49281,48129,1807,49768,71432,52,1,1
597,41821,48225,162,76594,73436,24619,77554,192320,158,1,1
598,15554,9646,102,62422,61213,15855,62929,104078,53,1,1
599,16282,14835,114,47466,45813,1876,48091,81186,76,1,1
600,9259,6553,94,42601,41657,1783,43056,60741,40,1,1
601,1273,197,95,36812,36622,1033,37116,39710,1,1,1
602,25195,26466,106,70031,67317,1757,70845,124362,128,1,2
603,42161,34231,136,75945,72924,27008,76856,180359,153,1,1
604,12280,5143,105,59688,58942,16360,60113,93987,30,1,1
605,9851,8547,140,33822,32691,1833,34368,54697,49,1,1
606,5007,197,96,25011,24784,1761,25320,32373,1,1,1
607,8942,7223,94,32508,31539,1937,32964,51155,43,1,1
608,4326,200,96,23910,23731,1771,24219,30608,1,1,1
609,11068,9745,100,63025,61835,2460,63636,87010,55,1,1
610,18730,19401,204,82139,79680,2763,82886,123929,78,1,1
611,54620,45631,315,122784,118699,31469,124335,256422,157,1,1
612,21134,16570,284,106450,104451,18646,107457,163963,64,1,1
613,20793,21748,156,77572,75070,2335,78686,123871,87,1,1
614,12893,11128,143,50503,49063,2017,51268,77423,46,1,1
615,5742,632,142,42076,41724,2737,42522,51755,3,1,1
616,17377,14150,145,75804,74098,2109,76833,110599,60,1,1
617,21266,21193,157,95959,93542,2220,97086,141866,85,1,1
618,57074,41433,138,121517,117338,26322,122945,247929,150,1,1
619,21016,14188,195,107479,105709,17527,108588,161462,57,1,1
620,20204,16957,266,57478,55327,2197,58607,98119,70,1,1
621,17847,9025,182,47452,46173,2275,48255,77552,41,1,1
622,6416,3527,163,47443,46721,5040,48057,63187,18,1,1
623,22548,20885,152,76318,74082,2334,77257,123142,85,1,1
624,16250,14226,166,94488,92431,2393,95504,128693,64,1,1
625,51837,42862,276,105790,102257,21804,107491,224333,159,1,1
626,24380,14755,219,107415,105747,12590,108477,160383,57,1,1
627,11147,9787,163,38181,36898,1981,38797,61818,53,1,1
628,8933,7058,101,34911,33847,1806,35381,53277,42,1,1
629,13071,11799,112,78754,77126,1854,79311,106139,62,1,2
630,11569,10606,184,52742,51457,1965,53365,77610,57,1,1
631,42641,24195,101,67463,65212,11634,68202,146768,110,1,1
632,14056,6849,100,59446,58528,7140,59897,88033,39,1,1
633,8474,3952,106,31746,31087,1735,32159,46423,24,1,1
634,7661,3865,99,24808,24133,1752,25208,38577,26,1,1
635,4119,196,94,17761,17550,1799,18053,24250,1,1,1
636,11032,9023,101,50375,49269,3490,50954,74595,50,1,1
637,7418,3222,100,39904,39317,1955,40300,52990,22,1,1
638,15797,15625,98,57789,56045,1797,58391,91707,82,1,1
639,38849,19638,108,65047,63201,1785,65701,126074,90,1,1
640,11261,2237,140,56832,56123,4163,57235,74980,15,1,1
641,10069,4111,100,37950,36941,1914,38415,54732,26,1,1
642,4597,192,97,27543,27342,1854,27848,34590,1,1,1
643,4093,191,90,17864,17687,2157,18155,24679,1,1,1
644,18790,19022,98,58666,56713,1966,59309,99180,94,1,1
645,17363,17659,99,44160,42330,1772,44788,81674,89,1,1
646,5026,192,163,37307,37099,1794,37674,44774,1,1,1
647,3095,196,88,58144,57961,3263,58442,65089,1,1,1
648,7907,206,125,56418,56203,1893,56755,66862,1,1,1
649,4124,196,129,23935,23731,1854,24287,30557,1,1,1
650,6469,3743,96,33176,32544,4863,33569,48738,24,1,1
651,12899,11684,105,45405,44055,1814,45950,72437,63,1,1
652,5134,192,91,35814,35622,1807,36108,43333,1,1,1
653,9135,8873,102,51491,50385,1772,51981,71850,50,1,1
654,42879,34689,108,76866,73774,14559,77750,169978,157,1,1
655,16376,12522,103,78718,77312,11228,79292,119520,65,1,1
656,18398,17452,135,49567,47766,1572,50243,87767,87,1,1
657,10054,9330,100,46021,44833,2166,46520,68162,52,1,1
658,17668,17346,103,56491,54668,1744,57143,94007,89,1,1
659,12487,13266,105,51613,50138,1751,52177,79774,70,1,1
660,41673,38257,116,77283,73972,21645,78226,179900,169,1,1
661,15546,9289,130,62763,61618,12967,63300,101196,51,1,1
662,42383,26304,111,75187,72730,28558,75955,173297,122,1,1
663,9849,4236,106,28250,27567,16995,28660,59831,26,1,1
664,19333,14064,102,37929,36430,12035,38488,84007,70,1,1
665,14605,13225,104,52381,50923,1895,52956,82784,69,1,1
666,12589,22695,150,51360,49941,2049,51970,89403,65,1,1
667,41530,35505,123,76068,72902,19242,76992,173374,160,1,1
668,21029,7232,131,61231,60271,16252,61731,106348,41,1,1
669,18503,19152,111,45485,43541,1869,46157,85785,94,1,1
670,8516,5236,96,31407,30604,1972,31831,47645,33,1,1
671,7592,2792,100,27112,26556,12852,27488,50816,19,1,1
672,2550,800,135,40568,40257,1027,40941,45411,6,1,1
673,25806,28417,106,54540,51775,1797,55348,111459,133,1,2
674,42331,30164,112,72997,70177,23601,73839,170037,141,1,1
675,15641,10820,102,60502,59245,16004,61019,103582,58,1,1
676,15679,13706,107,44081,42493,1758,44665,75913,73,1,1
677,8434,6515,180,40324,39412,1802,40876,57732,39,1,1
678,14445,12856,105,50655,49197,1753,51230,80383,68,1,1
679,10083,9168,102,46509,45357,1724,47009,68069,53,1,1
680,42061,31463,106,73220,70429,22447,74058,170125,143,1,1
681,13582,6798,101,58553,57640,15766,59007,95248,39,1,1
682,16839,15321,172,37183,35532,1838,37864,71962,78,1,1
683,10306,9999,97,33486,32285,1828,34005,56232,55,1,1
684,4685,195,96,24287,24093,1868,24611,31449,1,1,1
685,7056,4689,101,44681,43939,4456,45098,61390,30,1,1
686,13634,14064,102,56464,54917,2710,57037,87544,74,1,1
687,42244,34296,179,72530,69464,22162,73478,172277,156,1,1
688,16573,9019,97,88108,86979,15282,88648,129638,50,1,1
689,15493,13306,128,37990,36441,1811,38600,69333,71,1,1
690,11620,10272,100,31898,30680,1763,32400,56153,56,1,1
691,19290,16416,109,67036,65277,1831,67665,105338,84,1,1
692,15448,16950,103,58394,56583,1785,59013,93292,87,1,1
693,42021,33994,115,71294,68329,29378,72172,177671,151,1,1
694,13676,6793,125,60116,59211,11160,60601,92339,38,1,1
695,9922,6767,104,32304,31405,2133,32758,51685,39,1,1
696,10737,7313,140,44690,43396,2177,45312,65804,38,1,1
697,5676,193,116,30730,30469,2177,31213,39540,1,1,1
698,13535,12809,109,76122,74505,3902,76794,107574,57,1,1
699,24547,25358,192,100275,97106,3028,101578,154896,92,1,1
700,63379,48672,314,128889,124993,17893,130754,261086,147,1,1
701,38057,15928,158,95331,93556,10147,96206,160661,62,1,1
702,15550,9451,180,57803,56349,2434,58621,86374,40,1,1
703,9188,6921,155,47272,46235,2275,47921,66590,31,1,1
704,5524,220,140,33657,33363,2141,34079,42293,1,1,1
705,43609,29241,222,86126,83237,2583,87337,162917,115,1,1
706,18852,19089,211,84997,82841,5051,85966,129275,84,1,1
707,53891,27911,222,131299,128150,6086,132579,220853,106,1,1
708,26611,15234,240,78153,76440,3797,78981,124743,64,1,1
709,10769,4211,141,33818,33059,2025,34305,51423,24,1,1
710,5000,210,104,27173,26897,1887,27509,34717,1,1,1
711,4805,194,102,20613,20386,1961,20936,27991,1,1,1
712,7527,4687,120,32418,31610,4401,32895,49612,25,1,1
713,18231,23867,123,54852,53339,1807,55435,99433,66,1,1
714,15176,14865,130,43475,41800,7199,44100,81434,77,1,1
715,52124,16309,153,107651,105786,2066,108345,179130,80,1,2
716,15069,3787,137,58871,58223,1808,59324,80090,24,1,1
717,4494,203,102,24423,24234,1770,24739,31306,1,1,1
718,4110,197,98,23747,23546,2016,24066,30489,1,1,1
