batch_id,d1_ns,d2_ns,d3_ns,d4_ns,d5_ns,d6_ns,svc_ns,total_ns,num_faults,num_va_spaces,num_blocks
10026,75523,45910,697,983529,971741,10395,986971,1119402,165,1,1
10027,14786,14042,245,210113,208428,11134,211129,251404,52,1,1
10028,23691,20360,154,142016,139886,3145,143130,190642,77,1,1
10029,6526,255,156,94753,94401,2253,95206,104558,1,1,1
10030,28374,28091,145,120345,117273,2170,121639,180593,104,1,1
10031,16563,16285,153,97469,95391,2569,98431,134176,67,1,1
10032,16454,2532,147,103557,102938,2286,104121,125701,13,1,1
10033,21837,19763,149,65494,63356,2247,66538,110696,75,1,1
10034,21780,18651,160,173654,171359,6223,174685,221654,72,1,2
10035,5797,277,137,40194,39878,2251,40635,49257,1,1,1
10036,34294,28795,153,137514,134702,2207,138769,204386,105,1,1
10037,16680,14676,154,130755,129026,3186,131674,166537,60,1,1
10038,30995,29256,158,122269,119383,2169,123546,186282,106,1,1
10039,20860,7616,152,118853,117737,2191,119545,150532,34,1,1
10040,13802,12624,146,111790,110177,2184,112710,141636,55,1,1
10041,5804,251,144,114204,113862,2168,114649,123186,1,1,1
10042,30580,31836,150,100478,97286,2176,101823,166730,114,1,1
10043,22678,22783,157,80418,77837,2611,81627,130001,87,1,1
10044,6322,213,148,60786,60482,2162,61214,70212,1,1,1
10045,59342,50098,155,200760,195957,7696,202530,319984,165,1,2
10046,21425,15485,152,154748,152783,7361,155644,200224,60,1,2
10047,5320,237,152,38702,38400,2493,39144,47500,1,1,1
10048,5886,182,134,37822,37541,2166,38243,46780,1,1,1
10049,5919,177,142,39126,38830,2072,39547,48012,1,1,1
10050,15629,11162,148,161697,160169,2137,162499,191722,45,1,2
10051,13251,10256,168,121722,120392,2285,122549,148649,44,1,1
10052,25697,24156,143,114660,112102,2156,115930,168252,90,1,1
10053,15852,14807,153,102726,100893,2179,103724,136869,61,1,1
10054,5783,245,158,97884,97539,2077,98325,106741,1,1,1
10055,5721,162,150,96094,95803,2122,96537,104844,1,1,1
10056,31995,31495,133,99093,95888,2120,100424,166351,114,1,1
10057,20877,20415,142,74304,72075,2202,75326,119128,79,1,1
10058,6136,211,168,63997,63697,2169,64471,73297,1,1,1
10059,59050,53549,161,175816,171005,8692,177596,299220,171,1,2
10060,20305,15657,149,144692,142646,7864,145612,189741,62,1,2
10061,6094,218,145,34567,34287,2064,34995,43693,1,1,1
10062,5474,384,151,26609,26284,2108,27064,35328,2,1,1
10063,35701,46137,172,142970,139666,2116,144410,228679,119,1,1
10064,15701,13684,142,115906,114142,2177,116772,148648,58,1,1
10065,16657,10214,149,100535,99249,2095,101295,130557,42,1,1
10066,30042,30618,176,108704,105591,2008,122913,185901,113,1,1
10067,16885,12554,142,90994,89415,2104,91832,123671,52,1,1
10068,5775,486,154,101669,101313,2281,102122,110977,3,1,1
10069,7980,189,144,99866,99565,2236,100293,111006,1,1,1
10070,27387,26007,165,71525,68844,2197,72770,128665,95,1,1
10071,16007,12464,146,60389,58787,2102,61228,92097,52,1,1
10072,6018,213,134,68623,68330,2185,69047,77790,1,1,1
10073,12355,4275,139,179069,178099,2184,179698,198813,21,1,2
10074,8563,4502,143,106408,105570,20919,107016,141298,23,1,1
10075,5789,208,155,33642,33290,2307,34109,42717,1,1,1
10076,10286,3761,150,59777,59011,2220,60361,76943,19,1,1
10077,24532,17542,135,127832,125791,2090,128796,173278,70,1,1
10078,12472,10202,146,106929,105525,2118,107699,132829,45,1,1
10079,15321,11950,151,137320,135750,2157,138180,167937,51,1,1
10080,29773,30879,150,102987,100005,2095,104270,167337,108,1,1
10081,22369,22499,144,95442,93049,2179,96534,143885,86,1,1
