batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
10369110,7452372935137,7452372935918,7452373050791,7452373050791,7452373051241,1,0,0,0,0,116104,781,114873,0
10369111,7452373057055,7452373057211,7452373097882,7452373097882,7452373098064,1,0,0,0,0,41009,156,40671,0
10369112,7452373103522,7452373103627,7452373141029,7452373141029,7452373141215,1,0,0,0,0,37693,105,37402,0
10369113,7452373146528,7452373146625,7452373183261,7452373183261,7452373183446,1,0,0,0,0,36918,97,36636,0
10369114,7452373188817,7452373188913,7452373211240,7452373211240,7452373211419,1,0,0,0,0,22602,96,22327,0
10369115,7452373220869,7452373220970,7452373232763,7452373232763,7452373232930,1,0,0,0,0,12061,101,11793,0
10369116,7452375084989,7452375085250,7452375108795,7452375108795,7452375109007,1,0,0,0,0,24018,261,23545,0
10369117,7452376106017,7452376106190,7452376132638,7452376132638,7452376132816,1,0,0,0,0,26799,173,26448,0
10369118,7452376586092,7452376586215,7452376605131,7452376605131,7452376605308,1,0,0,0,0,19216,123,18916,0
10369119,7452376617012,7452376617108,7452376624964,7452376624964,7452376625125,1,0,0,0,0,8113,96,7856,0
10369120,7452377717675,7452377717844,7452377744046,7452377744046,7452377744242,1,0,0,0,0,26567,169,26202,0
10369121,7452379950113,7452379950357,7452379980831,7452379980831,7452379981029,1,0,0,0,0,30916,244,30474,0
10369122,7452380011799,7452380012025,7452380024591,7452380024591,7452380024765,1,0,0,0,0,12966,226,12566,0
10369123,7452380071164,7452380071320,7452380111271,7452380111271,7452380111456,1,0,0,0,0,40292,156,39951,0
10369124,7452383364081,7452383364267,7452383425466,7452383425466,7452383425641,1,0,0,0,0,61560,186,61199,0
10369125,7452386842485,7452386842629,7452386869542,7452386869542,7452386869899,1,0,0,0,0,27414,144,26913,0
10369126,7452386912644,7452386912736,7452386927452,7452386927452,7452386927619,1,0,0,0,0,14975,92,14716,0
10369127,7452388243701,7452388243924,7452388271947,7452388271947,7452388272123,1,0,0,0,0,28422,223,28023,0
10369128,7452389299705,7452389299861,7452389318954,7452389318954,7452389319130,1,0,0,0,0,19425,156,19093,0
10369129,7452389829718,7452389829849,7452389854661,7452389854661,7452389854841,1,0,0,0,0,25123,131,24812,0
10369130,7452390575912,7452390576125,7452390601912,7452390601912,7452390602082,1,0,0,0,0,26170,213,25787,0
10369131,7452391648539,7452391648682,7452391686716,7452391686716,7452391686818,1,0,0,0,0,38279,143,38034,0
10369132,7452393151808,7452393151958,7452393210811,7452393210811,7452393210991,1,0,0,0,0,59183,150,58853,0
10369133,7452395295908,7452395296094,7452395320664,7452395320664,7452395320832,1,0,0,0,0,24924,186,24570,0
10369134,7452396333053,7452396333202,7452396353956,7452396353956,7452396354131,1,0,0,0,0,21078,149,20754,0
10369135,7452396857835,7452396857968,7452396882812,7452396882812,7452396882910,1,0,0,0,0,25075,133,24844,0
10369136,7452397612597,7452397612747,7452397638705,7452397638705,7452397638882,1,0,0,0,0,26285,150,25958,0
10369137,7452398699602,7452398699783,7452398738009,7452398738009,7452398738178,1,0,0,0,0,38576,181,38226,0
10369138,7452400171178,7452400171323,7452400229491,7452400229491,7452400229666,1,0,0,0,0,58488,145,58168,0
10369139,7452401024833,7452401025104,7452401063082,7452401063082,7452401063188,1,0,0,0,0,38355,271,37978,0
10369140,7452401150639,7452401150746,7452401176468,7452401176468,7452401176635,1,0,0,0,0,25996,107,25722,0
10369141,7452402518647,7452402518840,7452402544937,7452402544937,7452402545051,1,0,0,0,0,26404,193,26097,0
10369142,7452403052836,7452403052989,7452403072075,7452403072075,7452403072252,1,0,0,0,0,19416,153,19086,0
10369143,7452403311049,7452403311184,7452403335952,7452403335952,7452403336055,1,0,0,0,0,25006,135,24768,0
10369144,7452403646324,7452403646459,7452403673978,7452403673978,7452403674080,1,0,0,0,0,27756,135,27519,0
10369145,7452404133786,7452404133930,7452404172881,7452404172881,7452404172986,1,0,0,0,0,39200,144,38951,0
10369146,7452404822961,7452404823086,7452404885726,7452404885726,7452404885826,1,0,0,0,0,62865,125,62640,0
10369147,7452405802787,7452405803012,7452405832398,7452405832398,7452405832572,1,0,0,0,0,29785,225,29386,0
10369148,7452406854295,7452406854593,7452406877653,7452406877653,7452406877828,1,0,0,0,0,23533,298,23060,0
10369149,7452407377991,7452407378143,7452407404892,7452407404892,7452407405051,1,0,0,0,0,27060,152,26749,0
10369150,7452408151924,7452408152075,7452408181044,7452408181044,7452408181147,1,0,0,0,0,29223,151,28969,0
10369151,7452409209022,7452409209211,7452409249579,7452409249579,7452409249685,1,0,0,0,0,40663,189,40368,0
10369152,7452410716741,7452410717010,7452410778542,7452410778542,7452410778713,1,0,0,0,0,61972,269,61532,0
10369153,7452412923980,7452412924159,7452412950456,7452412950456,7452412950676,1,0,0,0,0,26696,179,26297,0
10369154,7452413477192,7452413477345,7452413496401,7452413496401,7452413496579,1,0,0,0,0,19387,153,19056,0
10369155,7452413734787,7452413734920,7452413760025,7452413760025,7452413760195,1,0,0,0,0,25408,133,25105,0
10369156,7452414108362,7452414108529,7452414134351,7452414134351,7452414134522,1,0,0,0,0,26160,167,25822,0
10369157,7452414609175,7452414609403,7452414647342,7452414647342,7452414647514,1,0,0,0,0,38339,228,37939,0
10369158,7452415303972,7452415304115,7452415361788,7452415361788,7452415361965,1,0,0,0,0,57993,143,57673,0
10369159,7452416300912,7452416301052,7452416325491,7452416325491,7452416325666,1,0,0,0,0,24754,140,24439,0
10369160,7452416855978,7452416856106,7452416874970,7452416874970,7452416875148,1,0,0,0,0,19170,128,18864,0
10369161,7452417113683,7452417113838,7452417138817,7452417138817,7452417138997,1,0,0,0,0,25314,155,24979,0
10369162,7452417483499,7452417483629,7452417515375,7452417515375,7452417515553,1,0,0,0,0,32054,130,31746,0
10369163,7452418015326,7452418015561,7452418055736,7452418055736,7452418055914,1,0,0,0,0,40588,235,40175,0
10369164,7452418707009,7452418707191,7452418766419,7452418766419,7452418766518,1,0,0,0,0,59509,182,59228,0
10369165,7452419682349,7452419682544,7452419707091,7452419707091,7452419707476,1,0,0,0,0,25127,195,24547,0
10369166,7452419952106,7452419952243,7452419970591,7452419970591,7452419970774,1,0,0,0,0,18668,137,18348,0
10369167,7452420067710,7452420067862,7452420093375,7452420093375,7452420093480,1,0,0,0,0,25770,152,25513,0
10369168,7452420242381,7452420242518,7452420267315,7452420267315,7452420267493,1,0,0,0,0,25112,137,24797,0
10369169,7452420474466,7452420474589,7452420511506,7452420511506,7452420511712,1,0,0,0,0,37246,123,36917,0
10369170,7452420797221,7452420797344,7452420854311,7452420854311,7452420854500,1,0,0,0,0,57279,123,56967,0
10369171,7452421284602,7452421284785,7452421310658,7452421310658,7452421310871,1,0,0,0,0,26269,183,25873,0
