Run_ID,Time_ms,Bandwidth_GBs
1,370.25,2.18
2,369.25,2.18
3,371.02,2.17
4,363.43,2.22
5,372.89,2.16
6,369.00,2.18
7,370.93,2.17
8,361.96,2.22
9,363.94,2.21
10,370.65,2.17
11,370.75,2.17
12,368.94,2.18
13,368.50,2.19
14,363.73,2.21
15,372.75,2.16
16,368.45,2.19
17,368.60,2.18
18,371.72,2.17
19,366.16,2.20
20,369.86,2.18
