batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
10729770,11502138427737,11502138434260,11502138712642,11502138712642,11502138712880,1,1,0,0,5619,285143,6523,278382,0
10729771,11502138741585,11502138744536,11502138780812,11502138780812,11502138780997,1,1,0,0,2640,39412,2951,36276,0
10729772,11502138844447,11502138846984,11502138885442,11502138885442,11502138885612,1,1,0,0,2301,41165,2537,38458,0
10729773,11502138996064,11502139015251,11502139147741,11502139147741,11502139147923,2,1,0,0,18753,151859,19187,132490,0
10729774,11502139419892,11502139422750,11502139500921,11502139500921,11502139501121,1,1,0,0,2689,81229,2858,78171,0
10729775,11502139665651,11502139668182,11502139694906,11502139694906,11502139695081,1,1,0,0,2316,29430,2531,26724,0
10729776,11502139749223,11502139751856,11502139794665,11502139794665,11502139794840,1,1,0,0,2370,45617,2633,42809,0
10729777,11502139872936,11502139875435,11502139912266,11502139912266,11502139912635,1,1,0,0,2276,39699,2499,36831,0
10729778,11502140036752,11502140039156,11502140088098,11502140088098,11502140088272,1,1,0,0,2153,51520,2404,48942,0
10729779,11502140211819,11502140214458,11502140317670,11502140317670,11502140317836,2,1,0,0,2349,106017,2639,103212,0
10729780,11502140604314,11502140607050,11502140684761,11502140684761,11502140684931,1,1,0,0,2481,80617,2736,77711,0
10729781,11502140849163,11502140851696,11502140876219,11502140876219,11502140876385,1,1,0,0,2365,27222,2533,24523,0
10729782,11502140928770,11502140931548,11502140974083,11502140974083,11502140974238,1,1,0,0,2506,45468,2778,42535,0
10729783,11502141052584,11502141054875,11502141092131,11502141092131,11502141092297,1,1,0,0,2046,39713,2291,37256,0
10729784,11502141202281,11502141204913,11502141250710,11502141250710,11502141250874,1,1,0,0,2385,48593,2632,45797,0
10729785,11502141364782,11502141367439,11502141470931,11502141470931,11502141471085,2,1,0,0,2380,106303,2657,103492,0
10729786,11502141757131,11502141759806,11502141838573,11502141838573,11502141838747,1,1,0,0,2352,81616,2675,78767,0
10729787,11502142015202,11502142017569,11502142043571,11502142043571,11502142043747,1,1,0,0,2077,28545,2367,26002,0
10729788,11502142089959,11502142092561,11502142132566,11502142132566,11502142132733,1,1,0,0,2330,42774,2602,40005,0
10729789,11502142211806,11502142214285,11502142250263,11502142250263,11502142250461,1,1,0,0,2230,38655,2479,35978,0
10729790,11502142353995,11502142356621,11502142401804,11502142401804,11502142401979,1,1,0,0,2393,47984,2626,45183,0
10729791,11502142522779,11502142525511,11502142629866,11502142629866,11502142630041,2,1,0,0,2413,107262,2732,104355,0
10729792,11502142914242,11502142917002,11502142994963,11502142994963,11502142995185,1,1,0,0,2436,80943,2760,77961,0
10729793,11502143159609,11502143161965,11502143187495,11502143187495,11502143187658,1,1,0,0,2171,28049,2356,25530,0
10729794,11502143247976,11502143250581,11502143294051,11502143294051,11502143294222,1,1,0,0,2342,46246,2605,43470,0
10729795,11502143372614,11502143375103,11502143411551,11502143411551,11502143411737,1,1,0,0,2285,39123,2489,36448,0
10729796,11502143518391,11502143520884,11502143566897,11502143566897,11502143567062,1,1,0,0,2260,48671,2493,46013,0
10729797,11502143685028,11502143687665,11502143792140,11502143792140,11502143792283,2,1,0,0,2376,107255,2637,104475,0
10729798,11502144087211,11502144089801,11502144168888,11502144168888,11502144169044,1,1,0,0,2222,81833,2590,79087,0
10729799,11502144334063,11502144336668,11502144362528,11502144362528,11502144362700,1,1,0,0,2382,28637,2605,25860,0
10729800,11502144413637,11502144416348,11502144458161,11502144458161,11502144458327,1,1,0,0,2425,44690,2711,41813,0
10729801,11502144536165,11502144538858,11502144575373,11502144575373,11502144575541,1,1,0,0,2458,39376,2693,36515,0
10729802,11502144684384,11502144686933,11502144733753,11502144733753,11502144733905,1,1,0,0,2311,49521,2549,46820,0
10729803,11502144859450,11502144862083,11502144965085,11502144965085,11502144965236,2,1,0,0,2380,105786,2633,103002,0
10729804,11502145250302,11502145252903,11502145331442,11502145331442,11502145331603,1,1,0,0,2291,81301,2601,78539,0
10729805,11502145496151,11502145498875,11502145525211,11502145525211,11502145525387,1,1,0,0,2568,29236,2724,26336,0
10729806,11502145581675,11502145584240,11502145627677,11502145627677,11502145627841,1,1,0,0,2306,46166,2565,43437,0
10729807,11502145706566,11502145709014,11502145746161,11502145746161,11502145746330,1,1,0,0,2222,39764,2448,37147,0
10729808,11502145852265,11502145854794,11502145902733,11502145902733,11502145902899,1,1,0,0,2289,50634,2529,47939,0
10729809,11502146035713,11502146038208,11502146144877,11502146144877,11502146145023,2,1,0,0,2128,109310,2495,106669,0
10729810,11502146423926,11502146426864,11502146504087,11502146504087,11502146504260,1,1,0,0,2593,80334,2938,77223,0
10729811,11502146668516,11502146671171,11502146696765,11502146696765,11502146696938,1,1,0,0,2450,28422,2655,25594,0
10729812,11502146754624,11502146757295,11502146798464,11502146798464,11502146798629,1,1,0,0,2380,44005,2671,41169,0
10729813,11502146876676,11502146879585,11502146915653,11502146915653,11502146915827,1,1,0,0,2646,39151,2909,36068,0
10729814,11502147034126,11502147036808,11502147075577,11502147075577,11502147075755,1,1,0,0,2413,41629,2682,38769,0
10729815,11502147138560,11502147141190,11502147174711,11502147174711,11502147174875,1,1,0,0,2387,36315,2630,33521,0
10729816,11502147263305,11502147266045,11502147371869,11502147371869,11502147372032,2,1,0,0,2490,108727,2740,105824,0
10729817,11502147655016,11502147658234,11502147735484,11502147735484,11502147735644,1,1,0,0,2877,80628,3218,77250,0
10729818,11502147901495,11502147904112,11502147928517,11502147928517,11502147928714,1,1,0,0,2403,27219,2617,24405,0
10729819,11502147982971,11502147985966,11502148039170,11502148039170,11502148039368,1,1,0,0,2361,56397,2995,53204,0
10729820,11502148118457,11502148120830,11502148158555,11502148158555,11502148158710,1,1,0,0,2139,40253,2373,37725,0
10729821,11502148264182,11502148266963,11502148315024,11502148315024,11502148315193,1,1,0,0,2501,51011,2781,48061,0
10729822,11502148432792,11502148435517,11502148539725,11502148539725,11502148539861,2,1,0,0,2460,107069,2725,104208,0
10729823,11502148823550,11502148826413,11502148905131,11502148905131,11502148905323,1,1,0,0,2541,81773,2863,78718,0
10729824,11502149069945,11502149072374,11502149098256,11502149098256,11502149098426,1,1,0,0,2168,28481,2429,25882,0
10729825,11502149153173,11502149155840,11502149198730,11502149198730,11502149198890,1,1,0,0,2393,45717,2667,42890,0
10729826,11502149277149,11502149279906,11502149317848,11502149317848,11502149318020,1,1,0,0,2581,40871,2757,37942,0
10729827,11502149428874,11502149431449,11502149477696,11502149477696,11502149477853,1,1,0,0,2326,48979,2575,46247,0
10729828,11502149592476,11502149595017,11502149695841,11502149695841,11502149696004,2,1,0,0,2280,103528,2541,100824,0
10729829,11502149985075,11502149988084,11502150081491,11502150081491,11502150081703,1,1,0,0,2597,96628,3009,93407,0
10729830,11502150247743,11502150250524,11502150275343,11502150275343,11502150275507,1,1,0,0,2438,27764,2781,24819,0
10729831,11502150336371,11502150339085,11502150383182,11502150383182,11502150383346,1,1,0,0,2426,46975,2714,44097,0
10729832,11502150462052,11502150464583,11502150500723,11502150500723,11502150500876,1,1,0,0,2308,38824,2531,36140,0
10729833,11502150609027,11502150611546,11502150657410,11502150657410,11502150657580,1,1,0,0,2290,48553,2519,45864,0
