Run_ID,Time_ms,Bandwidth_GBs
1,460.69,9.32
2,462.99,9.28
3,463.47,9.27
4,470.98,9.12
5,468.30,9.17
6,458.13,9.37
7,460.54,9.33
8,461.18,9.31
9,460.07,9.34
10,466.94,9.20
11,459.81,9.34
12,461.17,9.31
13,458.48,9.37
14,467.38,9.19
15,461.09,9.31
16,462.82,9.28
17,457.42,9.39
18,455.14,9.44
19,463.88,9.26
20,463.55,9.27
