batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
0,5018404908768,5018404915933,5018405160695,5018405160695,5018405161135,1,1,0,0,4923,252367,7165,244762,0
1,5018405212059,5018405216032,5018405613410,5018405613410,5018405613519,9,1,0,0,3052,401460,3973,397378,0
2,5018405820768,5018405823416,5018406594452,5018406594452,5018406594662,12,1,0,0,2343,773894,2648,771036,0
3,5018406978541,5018406982685,5018407354364,5018407354364,5018407354559,9,1,0,0,3615,376018,4144,371679,0
4,5018407770572,5018407773101,5018408286774,5018408286774,5018408286978,12,1,0,0,2190,516406,2529,513673,0
5,5018408734043,5018408736418,5018409153774,5018409153774,5018409153915,9,1,0,0,2066,419872,2375,417356,0
6,5018409491823,5018409494186,5018409826867,5018409826867,5018409826964,9,1,0,0,2086,335141,2363,332681,0
7,5018410267824,5018410270101,5018410731244,5018410731244,5018410731341,10,1,0,0,1923,463517,2277,461143,0
8,5018411321557,5018411323811,5018411701365,5018411701365,5018411701479,10,1,0,0,1918,379922,2254,377554,0
9,5018412065509,5018412067803,5018412540977,5018412540977,5018412541074,13,1,0,0,1985,475565,2294,473174,0
10,5018412966910,5018412969126,5018413429418,5018413429418,5018413429595,8,1,0,0,2018,462685,2216,460292,0
11,5018414024831,5018414026943,5018414613585,5018414613585,5018414613681,13,1,0,0,1832,588850,2112,586642,0
12,5018415348593,5018415350939,5018415751329,5018415751329,5018415751426,13,1,0,0,1977,402833,2346,400390,0
13,5018416088317,5018416090489,5018416449217,5018416449217,5018416449366,7,1,0,0,1854,361049,2172,358728,0
14,5018416986730,5018416989031,5018417355628,5018417355628,5018417355807,9,1,0,0,2031,369077,2301,366597,0
15,5018417911834,5018417914264,5018418435844,5018418435844,5018418435990,10,1,0,0,2120,524156,2430,521580,0
16,5018419165305,5018419167452,5018419534423,5018419534423,5018419534525,5,1,0,0,1856,369220,2147,366971,0
17,5018420094731,5018420096908,5018420435244,5018420435244,5018420435357,9,1,0,0,1879,340626,2177,338336,0
18,5018421032946,5018421035004,5018421363431,5018421363431,5018421363541,9,1,0,0,1800,330595,2058,328427,0
19,5018421784927,5018421787385,5018421899237,5018421899237,5018421899337,2,1,0,0,2149,114410,2458,111852,0
20,5018422163395,5018422165746,5018422530333,5018422530333,5018422530451,6,1,0,0,1924,367056,2351,364587,0
21,5018423046475,5018423048665,5018423318787,5018423318787,5018423318894,3,1,0,0,1919,272419,2190,270122,0
22,5018423745840,5018423747990,5018423800754,5018423800754,5018423800850,1,1,0,0,1908,55010,2150,52764,0
23,5018424036855,5018424039199,5018424115469,5018424115469,5018424115590,1,1,0,0,2070,78735,2344,76270,0
24,5018424261710,5018424263883,5018424306804,5018424306804,5018424306977,1,1,0,0,1918,45267,2173,42921,0
25,5018424347316,5018424349562,5018424378564,5018424378564,5018424378676,1,1,0,0,1982,31360,2246,29002,0
26,5018424412951,5018424415249,5018424468625,5018424468625,5018424468727,1,1,0,0,2113,55776,2298,53376,0
27,5018424586733,5018424588873,5018424653585,5018424653585,5018424653697,1,1,0,0,1880,66964,2140,64712,0
28,5018424827631,5018424829712,5018424876523,5018424876523,5018424876634,1,1,0,0,1812,49003,2081,46811,0
29,5018425010026,5018425010954,5018425087596,5018425087596,5018425087711,1,1,0,0,655,77685,928,76642,0
30,5018425338086,5018425340160,5018425396693,5018425396693,5018425396805,1,1,0,0,1870,58719,2074,56533,0
31,5018425521816,5018425523947,5018425566751,5018425566751,5018425566864,1,1,0,0,1930,45048,2131,42804,0
32,5018425634038,5018425636179,5018425705609,5018425705609,5018425705721,1,1,0,0,1914,71683,2141,69430,0
33,5018425859747,5018425861862,5018425895364,5018425895364,5018425895463,1,1,0,0,1932,35716,2115,33502,0
34,5018425926791,5018425929100,5018425965194,5018425965194,5018425965292,1,1,0,0,2124,38501,2309,36094,0
35,5018426035595,5018426037709,5018426106575,5018426106575,5018426106685,1,1,0,0,1787,71090,2114,68866,0
36,5018426248900,5018426251030,5018426325254,5018426325254,5018426325365,1,1,0,0,1852,76465,2130,74224,0
37,5018426481880,5018426483921,5018426533684,5018426533684,5018426533779,1,1,0,0,1853,51899,2041,49763,0
38,5018426579860,5018426581947,5018426611667,5018426611667,5018426611780,1,1,0,0,1897,31920,2087,29720,0
39,5018426687538,5018426689687,5018426776374,5018426776374,5018426776486,1,1,0,0,1880,88948,2149,86687,0
40,5018426897993,5018426900148,5018426965187,5018426965187,5018426965284,1,1,0,0,1962,67291,2155,65039,0
41,5018427088469,5018427090593,5018427123413,5018427123413,5018427123523,1,1,0,0,1806,35054,2124,32820,0
42,5018427195459,5018427197756,5018427249913,5018427249913,5018427250084,1,1,0,0,2104,54625,2297,52157,0
43,5018427412676,5018427414804,5018427483655,5018427483655,5018427483771,1,1,0,0,1855,71095,2128,68851,0
44,5018427635589,5018427637622,5018427665678,5018427665678,5018427665795,1,1,0,0,1849,30206,2033,28056,0
45,5018427678969,5018427681390,5018427736934,5018427736934,5018427737030,1,1,0,0,2231,58061,2421,55544,0
46,5018427855048,5018427857075,5018427916883,5018427916883,5018427916981,1,1,0,0,1843,61933,2027,59808,0
47,5018428024261,5018428026289,5018428096984,5018428096984,5018428097154,1,1,0,0,1739,72893,2028,70695,0
48,5018428251006,5018428253078,5018428284780,5018428284780,5018428284890,1,1,0,0,1876,33884,2072,31702,0
49,5018428330494,5018428332662,5018428361654,5018428361654,5018428361749,1,1,0,0,1984,31255,2168,28992,0
50,5018428442001,5018428444390,5018428496183,5018428496183,5018428496300,1,1,0,0,2176,54299,2389,51793,0
51,5018428637651,5018428639815,5018428713217,5018428713217,5018428713330,1,1,0,0,1875,75679,2164,73402,0
52,5018428863615,5018428865668,5018428906823,5018428906823,5018428906933,1,1,0,0,1871,43318,2053,41155,0
53,5018428950201,5018428952321,5018429017839,5018429017839,5018429017977,1,1,0,0,1932,67776,2120,65518,0
54,5018429090789,5018429092811,5018429170330,5018429170330,5018429170442,1,1,0,0,1811,79653,2022,77519,0
55,5018429425932,5018429428022,5018429477812,5018429477812,5018429477927,1,1,0,0,1828,51995,2090,49790,0
56,5018429583641,5018429585877,5018429629522,5018429629522,5018429629633,1,1,0,0,1969,45992,2236,43645,0
57,5018429716092,5018429718120,5018429793349,5018429793349,5018429793459,1,1,0,0,1840,77367,2028,75229,0
58,5018429933297,5018429935485,5018429963363,5018429963363,5018429963469,1,1,0,0,2000,30172,2188,27878,0
