Run_ID,Time_ms,Bandwidth_GBs
1,6894.08,1.00
2,6905.46,1.00
3,6911.37,1.00
4,6889.19,1.00
5,6895.85,1.00
6,6901.84,1.00
7,6893.51,1.00
8,6917.69,1.00
9,6906.30,1.00
10,6893.20,1.00
11,6900.00,1.00
12,6878.52,1.00
13,6884.46,1.00
14,6887.42,1.00
15,6850.48,1.01
16,6823.67,1.01
17,6840.45,1.01
18,6848.50,1.01
19,6830.39,1.01
20,6844.33,1.01
