batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
20969092,19456774456486,19456774462722,19456774647932,19456774647932,19456774648265,1,1,0,0,4977,191779,6236,185210,0
20969093,19456774704122,19456774707328,19456774776210,19456774776210,19456774776396,1,1,0,0,2903,72274,3206,68882,0
20969094,19456774887992,19456774890594,19456775406242,19456775406242,19456775406449,9,1,0,0,2340,518457,2602,515648,0
20969095,19456775827954,19456775830936,19456776471664,19456776471664,19456776471821,13,1,0,0,2689,643867,2982,640728,0
20969096,19456776937341,19456776940206,19456777517207,19456777517207,19456777517398,12,1,0,0,2552,580057,2865,577001,0
20969097,19456778147611,19456778150883,19456778549690,19456778549690,19456778549825,11,1,0,0,2907,402214,3272,398807,0
20969098,19456779045762,19456779048809,19456779490470,19456779490470,19456779490745,7,1,0,0,2693,444983,3047,441661,0
20969099,19456780216294,19456780219436,19456780473415,19456780473415,19456780473560,8,1,0,0,2727,257266,3142,253979,0
20969100,19456780783768,19456780786366,19456781318553,19456781318553,19456781318707,13,1,0,0,2347,534939,2598,532187,0
20969101,19456781860112,19456781862754,19456782036787,19456782036787,19456782037021,3,1,0,0,2442,176909,2642,174033,0
20969102,19456782288589,19456782291494,19456782910859,19456782910859,19456782911030,12,1,0,0,2649,622441,2905,619365,0
20969103,19456783781928,19456783786716,19456784275149,19456784275149,19456784275317,8,1,0,0,4214,493389,4788,488433,0
20969104,19456784828867,19456784832396,19456785157605,19456785157605,19456785157758,7,1,0,0,3204,328891,3529,325209,0
20969105,19456785588319,19456785591297,19456786113797,19456786113797,19456786113944,13,1,0,0,2619,525625,2978,522500,0
20969106,19456786716467,19456786719508,19456787099339,19456787099339,19456787099500,7,1,0,0,2767,383033,3041,379831,0
20969107,19456787661876,19456787664467,19456787991309,19456787991309,19456787991446,10,1,0,0,2341,329570,2591,326842,0
20969108,19456788466611,19456788469446,19456788833997,19456788833997,19456788834203,9,1,0,0,2590,367592,2835,364551,0
20969109,19456789400259,19456789403060,19456789815377,19456789815377,19456789815507,8,1,0,0,2497,415248,2801,412317,0
20969110,19456790326472,19456790329381,19456790649118,19456790649118,19456790649263,6,1,0,0,2604,322791,2909,319737,0
20969111,19456790912092,19456790914739,19456791252115,19456791252115,19456791252304,6,1,0,0,2400,340212,2647,337376,0
20969112,19456791633753,19456791636605,19456792037600,19456792037600,19456792037797,6,1,0,0,2569,404044,2852,400995,0
20969113,19456792573220,19456792575906,19456792786778,19456792786778,19456792786926,3,1,0,0,2449,213706,2686,210872,0
20969114,19456793177337,19456793180122,19456793248460,19456793248460,19456793248619,1,1,0,0,2486,71282,2785,68338,0
20969115,19456793398973,19456793401417,19456793426501,19456793426501,19456793426655,1,1,0,0,2256,27682,2444,25084,0
20969116,19456793462913,19456793465504,19456793498402,19456793498402,19456793498570,1,1,0,0,2336,35657,2591,32898,0
20969117,19456793549375,19456793551752,19456793597852,19456793597852,19456793598010,1,1,0,0,2194,48635,2377,46100,0
20969118,19456793716051,19456793718335,19456793775431,19456793775431,19456793775593,1,1,0,0,2102,59542,2284,57096,0
20969119,19456793967671,19456793970277,19456794026970,19456794026970,19456794027167,1,1,0,0,2395,59496,2606,56693,0
20969120,19456794103037,19456794105576,19456794143142,19456794143142,19456794143280,1,1,0,0,2308,40243,2539,37566,0
20969121,19456794253109,19456794255704,19456794318711,19456794318711,19456794318860,1,1,0,0,2352,65751,2595,63007,0
20969122,19456794502382,19456794505085,19456794556335,19456794556335,19456794556484,1,1,0,0,2493,54102,2703,51250,0
20969123,19456794681995,19456794684485,19456794721163,19456794721163,19456794721301,1,1,0,0,2262,39306,2490,36678,0
20969124,19456794777646,19456794780225,19456794842991,19456794842991,19456794843138,1,1,0,0,2338,65492,2579,62766,0
20969125,19456794991994,19456794994594,19456795029609,19456795029609,19456795029798,1,1,0,0,2365,37804,2600,35015,0
20969126,19456795061701,19456795064387,19456795083693,19456795083693,19456795083859,1,1,0,0,2431,22158,2686,19306,0
20969127,19456795102898,19456795105354,19456795159774,19456795159774,19456795159914,1,1,0,0,2216,57016,2456,54420,0
20969128,19456795349435,19456795352110,19456795418110,19456795418110,19456795418258,1,1,0,0,2416,68823,2675,66000,0
20969129,19456795572020,19456795574531,19456795613234,19456795613234,19456795613386,1,1,0,0,2276,41366,2511,38703,0
20969130,19456795653862,19456795656422,19456795674938,19456795674938,19456795675108,1,1,0,0,2322,21246,2560,18516,0
20969131,19456795693056,19456795695389,19456795753420,19456795753420,19456795753583,1,1,0,0,2095,60527,2333,58031,0
20969132,19456795894762,19456795897265,19456795957678,19456795957678,19456795957817,1,1,0,0,2268,63055,2503,60413,0
20969133,19456796136782,19456796139497,19456796182346,19456796182346,19456796182514,1,1,0,0,2439,45732,2715,42849,0
20969134,19456796275216,19456796277693,19456796314885,19456796314885,19456796315040,1,1,0,0,2241,39824,2477,37192,0
20969135,19456796403310,19456796405821,19456796468493,19456796468493,19456796468630,1,1,0,0,2267,65320,2511,62672,0
20969136,19456796644637,19456796647339,19456796673700,19456796673700,19456796673879,1,1,0,0,2453,29242,2702,26361,0
20969137,19456796687942,19456796690449,19456796736829,19456796736829,19456796736989,1,1,0,0,2273,49047,2507,46380,0
20969138,19456796838601,19456796841014,19456796883785,19456796883785,19456796883931,1,1,0,0,2184,45330,2413,42771,0
20969139,19456796996441,19456797009437,19456797078757,19456797078757,19456797078901,1,1,0,0,12632,82460,12996,69320,0
20969140,19456797233861,19456797236381,19456797264975,19456797264975,19456797265141,1,1,0,0,2366,31280,2520,28594,0
20969141,19456797310828,19456797313241,19456797330694,19456797330694,19456797330833,1,1,0,0,2225,20005,2413,17453,0
20969142,19456797380231,19456797382758,19456797436154,19456797436154,19456797436294,1,1,0,0,2332,56063,2527,53396,0
20969143,19456797596281,19456797599064,19456797666770,19456797666770,19456797666936,1,1,0,0,2530,70655,2783,67706,0
20969144,19456797820931,19456797823403,19456797859434,19456797859434,19456797859588,1,1,0,0,2236,38657,2472,36031,0
20969145,19456797968182,19456797970972,19456798054581,19456798054581,19456798054767,1,1,0,0,2469,86585,2790,83609,0
20969146,19456798314658,19456798317298,19456798361194,19456798361194,19456798361346,1,1,0,0,2392,46688,2640,43896,0
20969147,19456798472332,19456798474780,19456798530921,19456798530921,19456798531083,1,1,0,0,2263,58751,2448,56141,0
20969148,19456798625223,19456798627704,19456798689432,19456798689432,19456798689578,1,1,0,0,2295,64355,2481,61728,0
20969149,19456798813865,19456798816288,19456798839552,19456798839552,19456798839699,1,1,0,0,2180,25834,2423,23264,0
20969150,19456798850435,19456798852825,19456798876995,19456798876995,19456798877133,1,1,0,0,2189,26698,2390,24170,0
20969151,19456798949757,19456798952258,19456799029045,19456799029045,19456799029237,1,1,0,0,2255,79480,2501,76787,0
20969152,19456799223588,19456799226219,19456799295153,19456799295153,19456799295298,1,1,0,0,2434,71710,2631,68934,0
20969153,19456799446400,19456799448856,19456799478815,19456799478815,19456799478963,1,1,0,0,2225,32563,2456,29959,0
