Run_ID,Time_ms,Bandwidth_GBs
1,524.70,1.98
2,531.61,1.96
3,525.90,1.98
4,531.37,1.96
5,527.34,1.97
6,526.89,1.97
7,528.47,1.97
8,530.34,1.96
9,529.22,1.97
10,526.37,1.98
11,526.86,1.98
12,525.76,1.98
13,532.81,1.95
14,531.51,1.96
15,528.62,1.97
16,530.62,1.96
17,529.48,1.97
18,526.46,1.98
19,528.06,1.97
20,525.70,1.98
