batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
21248537,19909241084081,19909241089702,19909241495652,19909241495652,19909241495838,16,1,0,0,4502,411757,5621,405950,0
21248538,19909241526485,19909241529351,19909241660319,19909241660319,19909241660492,6,1,0,0,2558,134007,2866,130968,0
21248539,19909241721404,19909241723992,19909241943801,19909241943801,19909241943928,10,1,0,0,2347,222524,2588,219809,0
21248540,19909241970379,19909241973396,19909242094391,19909242094391,19909242094531,5,1,0,0,2764,124152,3017,120995,0
21248541,19909242162562,19909242165106,19909242401096,19909242401096,19909242401224,11,1,0,0,2297,238662,2544,235990,0
21248542,19909242434233,19909242436826,19909242587166,19909242587166,19909242587301,7,1,0,0,2357,153068,2593,150340,0
21248543,19909242648967,19909242651475,19909242846433,19909242846433,19909242846565,9,1,0,0,2262,197598,2508,194958,0
21248544,19909242876134,19909242878594,19909243072704,19909243072704,19909243072851,8,1,0,0,2222,196717,2460,194110,0
21248545,19909243130738,19909243133239,19909243426693,19909243426693,19909243426826,14,1,0,0,2256,296088,2501,293454,0
21248546,19909243466753,19909243469247,19909243682041,19909243682041,19909243682169,10,1,0,0,2247,215416,2494,212794,0
21248547,19909243706545,19909243709045,19909243860345,19909243860345,19909243860473,7,1,0,0,2262,153928,2500,151300,0
21248548,19909243927576,19909243930101,19909244401543,19909244401543,19909244401687,22,1,0,0,2274,474111,2525,471442,0
21248549,19909244426163,19909244428672,19909244591760,19909244591760,19909244591888,7,1,0,0,2269,165725,2509,163088,0
21248550,19909244637377,19909244639885,19909244894585,19909244894585,19909244894717,12,1,0,0,2253,257340,2508,254700,0
21248551,19909244939498,19909244941954,19909245311197,19909245311197,19909245311338,17,1,0,0,2223,371840,2456,369243,0
21248552,19909245350462,19909245353051,19909245666444,19909245666444,19909245666574,15,1,0,0,2296,316112,2589,313393,0
21248553,19909245716666,19909245719547,19909246168055,19909246168055,19909246168251,20,1,0,0,2618,451585,2881,448508,0
