batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
20747273,19087760121927,19087760129570,19087760495891,19087760495891,19087760496185,5,1,0,0,6061,374258,7643,366321,0
20747274,19087760562171,19087760565848,19087760706013,19087760706013,19087760706269,3,1,0,0,3378,144098,3677,140165,0
20747275,19087760750045,19087760753206,19087760796853,19087760796853,19087760797122,1,1,0,0,2866,47077,3161,43647,0
20747276,19087760833273,19087760836383,19087760962201,19087760962201,19087760962445,3,1,0,0,2876,129172,3110,125818,0
20747277,19087761009606,19087761012854,19087761158980,19087761158980,19087761159218,4,1,0,0,2936,149612,3248,146126,0
20747278,19087761244580,19087761247756,19087761742177,19087761742177,19087761742367,16,1,0,0,2889,497787,3176,494421,0
20747279,19087761783299,19087761786673,19087762025768,19087762025768,19087762026003,7,1,0,0,3079,242704,3374,239095,0
20747280,19087762068314,19087762071695,19087762270739,19087762270739,19087762270984,6,1,0,0,3097,202670,3381,199044,0
20747281,19087762292079,19087762295228,19087762536721,19087762536721,19087762536902,8,1,0,0,2873,244823,3149,241493,0
20747282,19087762557659,19087762560851,19087762745597,19087762745597,19087762745783,6,1,0,0,2899,188124,3192,184746,0
20747283,19087762773804,19087762776827,19087762956734,19087762956734,19087762956959,6,1,0,0,2790,183155,3023,179907,0
20747284,19087762984649,19087762987830,19087763179767,19087763179767,19087763179956,6,1,0,0,2890,195307,3181,191937,0
20747285,19087763211876,19087763215204,19087763462801,19087763462801,19087763462996,8,1,0,0,3024,251120,3328,247597,0
20747286,19087763497862,19087763501091,19087763629795,19087763629795,19087763629989,4,1,0,0,2970,132127,3229,128704,0
20747287,19087763662640,19087763665637,19087763776799,19087763776799,19087763777051,3,1,0,0,2775,114411,2997,111162,0
20747288,19087763811146,19087763814184,19087763974361,19087763974361,19087763974553,4,1,0,0,2782,163407,3038,160177,0
20747289,19087764043721,19087764046856,19087764229382,19087764229382,19087764229557,4,1,0,0,2810,185836,3135,182526,0
20747290,19087764283620,19087764286702,19087764420316,19087764420316,19087764420512,3,1,0,0,2807,136892,3082,133614,0
20747291,19087764461070,19087764464122,19087764551861,19087764551861,19087764552194,2,1,0,0,2792,91124,3052,87739,0
20747292,19087764602189,19087764605219,19087764848876,19087764848876,19087764849062,6,1,0,0,2824,246873,3030,243657,0
20747293,19087764943711,19087764947057,19087765096458,19087765096458,19087765096646,3,1,0,0,3039,152935,3346,149401,0
20747294,19087765145901,19087765149192,19087765327962,19087765327962,19087765328151,4,1,0,0,2995,182250,3291,178770,0
20747295,19087765385835,19087765389150,19087765524248,19087765524248,19087765524427,2,1,0,0,3060,138592,3315,135098,0
20747296,19087765693075,19087765696313,19087765982291,19087765982291,19087765982567,4,1,0,0,2994,289492,3238,285978,0
20747297,19087766126028,19087766129624,19087766268818,19087766268818,19087766269016,2,1,0,0,3348,142988,3596,139194,0
20747298,19087766351778,19087766354890,19087766421154,19087766421154,19087766421370,1,1,0,0,2862,69592,3112,66264,0
20747299,19087766497943,19087766501035,19087766636684,19087766636684,19087766636884,2,1,0,0,2834,138941,3092,135649,0
20747300,19087766722950,19087766726068,19087766921394,19087766921394,19087766921605,3,1,0,0,2827,198655,3118,195326,0
20747301,19087767041090,19087767044477,19087767245364,19087767245364,19087767245540,3,1,0,0,3104,204450,3387,200887,0
20747302,19087767362303,19087767365560,19087767635688,19087767635688,19087767635871,4,1,0,0,2933,273568,3257,270128,0
20747303,19087767754266,19087767757605,19087767954946,19087767954946,19087767955168,3,1,0,0,3083,200902,3339,197341,0
20747304,19087768062355,19087768065534,19087768068835,19087768068835,19087768069026,3,1,0,0,2901,6671,3179,3301,0
20747305,19087768196191,19087768199372,19087768820439,19087768820439,19087768820671,6,1,0,0,2893,624480,3181,621067,0
20747306,19087769315211,19087769318780,19087769533837,19087769533837,19087769534054,2,1,0,0,3262,218843,3569,215057,0
20747307,19087769715120,19087769718233,19087769820437,19087769820437,19087769820650,1,1,0,0,2902,105530,3113,102204,0
20747308,19087770030889,19087770034177,19087770351970,19087770351970,19087770352174,4,1,0,0,3000,321285,3288,317793,0
20747309,19087770614754,19087770618310,19087770723309,19087770723309,19087770723527,1,1,0,0,3267,108773,3556,104999,0
20747310,19087770893365,19087770896548,19087771634744,19087771634744,19087771634943,7,1,0,0,2929,741578,3183,738196,0
20747311,19087772206729,19087772209717,19087772452801,19087772452801,19087772452968,4,1,0,0,2691,246239,2988,243084,0
20747312,19087773028565,19087773031353,19087773107967,19087773107967,19087773108126,3,1,0,0,2470,79561,2788,76614,0
20747313,19087773143311,19087773146007,19087773242447,19087773242447,19087773242594,4,1,0,0,2431,99283,2696,96440,0
20747314,19087773260606,19087773263148,19087773310375,19087773310375,19087773310522,2,1,0,0,2290,49916,2542,47227,0
20747315,19087773330977,19087773333444,19087773400556,19087773400556,19087773400701,3,1,0,0,2227,69724,2467,67112,0
20747316,19087773423666,19087773426191,19087773504955,19087773504955,19087773505098,4,1,0,0,2289,81432,2525,78764,0
20747317,19087773527965,19087773530611,19087773646728,19087773646728,19087773646872,6,1,0,0,2396,118907,2646,116117,0
20747318,19087773670975,19087773673704,19087773808204,19087773808204,19087773808341,5,1,0,0,2496,137366,2729,134500,0
20747319,19087773830710,19087773833406,19087773921576,19087773921576,19087773921770,4,1,0,0,2459,91060,2696,88170,0
20747320,19087773951219,19087773954120,19087774102317,19087774102317,19087774102499,6,1,0,0,2536,151280,2901,148197,0
20747321,19087774149949,19087774152530,19087774381236,19087774381236,19087774381384,11,1,0,0,2364,231435,2581,228706,0
20747322,19087774402948,19087774405481,19087774517105,19087774517105,19087774517237,5,1,0,0,2296,114289,2533,111624,0
20747323,19087774554482,19087774557050,19087774664304,19087774664304,19087774664449,5,1,0,0,2335,109967,2568,107254,0
20747324,19087774686603,19087774689132,19087774743604,19087774743604,19087774743749,2,1,0,0,2288,57146,2529,54472,0
20747325,19087774782040,19087774784540,19087774931841,19087774931841,19087774931974,6,1,0,0,2271,149934,2500,147301,0
20747326,19087774968161,19087774970757,19087775035379,19087775035379,19087775035617,2,1,0,0,2341,67456,2596,64622,0
20747327,19087775074481,19087775077051,19087775207404,19087775207404,19087775207537,5,1,0,0,2322,133056,2570,130353,0
20747328,19087775278428,19087775280915,19087775407154,19087775407154,19087775407292,5,1,0,0,2239,128864,2487,126239,0
20747329,19087775536875,19087775539632,19087775640395,19087775640395,19087775640575,4,1,0,0,2497,103700,2757,100763,0
20747330,19087775744212,19087775747023,19087775799688,19087775799688,19087775799822,2,1,0,0,2587,55610,2811,52665,0
20747331,19087775880212,19087775882759,19087776105772,19087776105772,19087776105929,8,1,0,0,2281,225717,2547,223013,0
20747332,19087776286821,19087776289629,19087776396340,19087776396340,19087776396491,4,1,0,0,2499,109670,2808,106711,0
20747333,19087776524732,19087776527518,19087776607768,19087776607768,19087776607902,2,1,0,0,2547,83170,2786,80250,0
20747334,19087776801846,19087776804741,19087777012243,19087777012243,19087777012414,5,1,0,0,2635,210568,2895,207502,0
20747335,19087777281577,19087777284403,19087777359650,19087777359650,19087777359809,2,1,0,0,2664,78232,2826,75247,0
20747336,19087777490287,19087777492774,19087777531612,19087777531612,19087777531809,1,1,0,0,2252,41522,2487,38838,0
20747337,19087777623292,19087777625933,19087777705711,19087777705711,19087777705852,2,1,0,0,2374,82560,2641,79778,0
20747338,19087777844309,19087777846872,19087778094603,19087778094603,19087778094774,6,1,0,0,2284,250465,2563,247731,0
20747339,19087778405892,19087778408637,19087778489765,19087778489765,19087778489900,2,1,0,0,2481,84008,2745,81128,0
20747340,19087778624767,19087778627285,19087778745963,19087778745963,19087778746097,3,1,0,0,2297,121330,2518,118678,0
20747341,19087778929826,19087778932593,19087778973699,19087778973699,19087778973886,1,1,0,0,2522,44060,2767,41106,0
20747342,19087779153387,19087779156031,19087779394811,19087779394811,19087779394967,4,1,0,0,2293,241580,2644,238780,0
20747343,19087779904953,19087779907839,19087780098681,19087780098681,19087780098869,3,1,0,0,2621,193916,2886,190842,0
20747344,19087780475285,19087780477975,19087780537040,19087780537040,19087780537210,1,1,0,0,2438,61925,2690,59065,0
20747345,19087780688858,19087780691244,19087780749788,19087780749788,19087780749975,1,1,0,0,2192,61117,2386,58544,0
20747346,19087780955344,19087780958004,19087781198926,19087781198926,19087781199073,5,1,0,0,2398,243729,2660,240922,0
20747347,19087781706154,19087781708952,19087782135442,19087782135442,19087782135635,7,1,0,0,2536,429481,2798,426490,0
20747348,19087783010206,19087783013252,19087783267228,19087783267228,19087783267376,4,1,0,0,2657,257170,3046,253976,0
20747349,19087783834670,19087783837377,19087783892809,19087783892809,19087783892951,2,1,0,0,2455,58281,2707,55432,0
20747350,19087783924235,19087783926961,19087784033955,19087784033955,19087784034408,4,1,0,0,2492,110173,2726,106994,0
20747351,19087784064958,19087784067600,19087784148037,19087784148037,19087784148173,3,1,0,0,2393,83215,2642,80437,0
20747352,19087784169673,19087784172299,19087784221280,19087784221280,19087784221448,2,1,0,0,2387,51775,2626,48981,0
20747353,19087784239237,19087784241764,19087784284899,19087784284899,19087784285034,2,1,0,0,2292,45797,2527,43135,0
20747354,19087784313213,19087784315754,19087784485861,19087784485861,19087784486037,8,1,0,0,2302,172824,2541,170107,0
20747355,19087784507175,19087784509797,19087784656609,19087784656609,19087784656782,7,1,0,0,2339,149607,2622,146812,0
20747356,19087784679546,19087784682091,19087784831550,19087784831550,19087784831691,7,1,0,0,2312,152145,2545,149459,0
20747357,19087784866286,19087784868795,19087784962378,19087784962378,19087784962520,4,1,0,0,2278,96234,2509,93583,0
20747358,19087785013626,19087785016051,19087785169506,19087785169506,19087785169648,7,1,0,0,2178,156022,2425,153455,0
20747359,19087785205224,19087785207670,19087785306211,19087785306211,19087785306344,5,1,0,0,2226,101120,2446,98541,0
20747360,19087785325906,19087785328364,19087785390680,19087785390680,19087785390821,3,1,0,0,2228,64915,2458,62316,0
20747361,19087785410198,19087785412658,19087785476523,19087785476523,19087785476660,3,1,0,0,2228,66462,2460,63865,0
20747362,19087785495394,19087785497926,19087785566394,19087785566394,19087785566528,3,1,0,0,2292,71134,2532,68468,0
20747363,19087785596649,19087785599376,19087785780191,19087785780191,19087785780329,7,1,0,0,2497,183680,2727,180815,0
20747364,19087785813650,19087785816212,19087785844968,19087785844968,19087785845138,1,1,0,0,2311,31488,2562,28756,0
20747365,19087785880953,19087785883343,19087785969605,19087785969605,19087785969742,3,1,0,0,2212,88789,2390,86262,0
20747366,19087786014225,19087786016806,19087786047857,19087786047857,19087786048023,1,1,0,0,2317,33798,2581,31051,0
20747367,19087786093008,19087786095605,19087786197634,19087786197634,19087786197771,4,1,0,0,2359,104763,2597,102029,0
20747368,19087786308618,19087786311233,19087786413228,19087786413228,19087786413364,4,1,0,0,2380,104746,2615,101995,0
