Run_ID,Time_ms,Bandwidth_GBs
1,347.67,4.63
2,344.19,4.68
3,344.49,4.68
4,346.38,4.65
5,350.89,4.59
6,344.41,4.68
7,349.67,4.61
8,347.43,4.64
9,347.56,4.63
10,343.71,4.69
11,343.84,4.68
12,349.47,4.61
13,346.84,4.64
14,352.00,4.58
15,349.41,4.61
16,347.20,4.64
17,349.65,4.61
18,347.60,4.63
19,347.32,4.64
20,349.22,4.61
