Run_ID,Time_ms,Bandwidth_GBs
1,674.93,4.77
2,669.04,4.81
3,672.14,4.79
4,671.37,4.80
5,671.49,4.80
6,671.08,4.80
7,679.23,4.74
8,676.57,4.76
9,678.42,4.75
10,671.78,4.80
11,681.38,4.73
12,676.00,4.77
13,673.98,4.78
14,675.95,4.77
15,675.38,4.77
16,674.73,4.77
17,675.43,4.77
18,677.36,4.76
19,674.43,4.78
20,676.44,4.76
