batch_id,t0_ns,t1_ns,t2_ns,t3_ns,t4_ns,num_faults,spec_enqueues,spec_drops,spec_hits,enqueue_overhead_ns,total_latency_ns,phase01_ns,phase12_ns,phase23_ns
10425281,10859973150344,10859973157336,10859973415657,10859973415657,10859973415917,5,1,0,0,5994,265573,6992,258321,0
10425282,10859973467830,10859973470870,10859973532881,10859973532881,10859973533048,2,1,0,0,2836,65218,3040,62011,0
10425283,10859973576737,10859973579373,10859973631440,10859973631440,10859973631611,2,1,0,0,2390,54874,2636,52067,0
10425284,10859973684776,10859973687275,10859973777342,10859973777342,10859973777489,3,1,0,0,2247,92713,2499,90067,0
10425285,10859973823741,10859973826368,10859974079630,10859974079630,10859974079829,10,1,0,0,2391,256088,2627,253262,0
10425286,10859974102720,10859974105349,10859974288594,10859974288594,10859974288768,8,1,0,0,2384,186048,2629,183245,0
10425287,10859974325418,10859974327976,10859974470899,10859974470899,10859974471071,5,1,0,0,2325,145653,2558,142923,0
10425288,10859974500486,10859974503050,10859974694574,10859974694574,10859974694726,9,1,0,0,2329,194240,2564,191524,0
10425289,10859974719473,10859974721918,10859974896114,10859974896114,10859974896266,8,1,0,0,2211,176793,2445,174196,0
10425290,10859974927085,10859974929701,10859975313743,10859975313743,10859975313893,17,1,0,0,2377,386808,2616,384042,0
10425291,10859975326508,10859975329116,10859975370724,10859975370724,10859975370875,2,1,0,0,2362,44367,2608,41608,0
10425292,10859975426188,10859975428841,10859975587576,10859975587576,10859975587725,9,1,0,0,2378,161537,2653,158735,0
10425293,10859975615516,10859975618049,10859975940307,10859975940307,10859975940455,15,1,0,0,2298,324939,2533,322258,0
10425294,10859975970562,10859975973233,10859976324946,10859976324946,10859976325095,15,1,0,0,2426,354533,2671,351713,0
10425295,10859976344303,10859976346918,10859976451935,10859976451935,10859976452112,5,1,0,0,2376,107809,2615,105017,0
10425296,10859976473534,10859976476084,10859976647760,10859976647760,10859976647907,8,1,0,0,2310,174373,2550,171676,0
10425297,10859976692900,10859976695583,10859976991864,10859976991864,10859976992033,14,1,0,0,2450,299133,2683,296281,0
10425298,10859977017232,10859977019749,10859977153802,10859977153802,10859977153949,6,1,0,0,2256,136717,2517,134053,0
10425299,10859977177814,10859977180429,10859977374251,10859977374251,10859977374408,9,1,0,0,2375,196594,2615,193822,0
10425300,10859977414717,10859977417349,10859977527148,10859977527148,10859977527310,7,1,0,0,2398,112593,2632,109799,0
10425301,10859977579197,10859977581657,10859977693148,10859977693148,10859977693311,5,1,0,0,2190,114114,2460,111491,0
10425302,10859977728895,10859977731423,10859977875436,10859977875436,10859977875586,7,1,0,0,2298,146691,2528,144013,0
10425303,10859977901262,10859977903819,10859978129832,10859978129832,10859978129988,9,1,0,0,2325,228726,2557,226013,0
10425304,10859978185914,10859978188413,10859978276898,10859978276898,10859978277047,4,1,0,0,2256,91133,2499,88485,0
10425305,10859978305624,10859978308087,10859978357581,10859978357581,10859978357730,4,1,0,0,2221,52106,2463,49494,0
10425306,10859978396158,10859978398607,10859978450957,10859978450957,10859978451107,2,1,0,0,2219,54949,2449,52350,0
10425307,10859978532190,10859978534768,10859978639737,10859978639737,10859978639883,4,1,0,0,2342,107693,2578,104969,0
10425308,10859978747766,10859978750226,10859978827517,10859978827517,10859978827678,3,1,0,0,2230,79912,2460,77291,0
10425309,10859978909755,10859978912295,10859978987069,10859978987069,10859978987219,3,1,0,0,2298,77464,2540,74774,0
10425310,10859979087133,10859979089659,10859979285526,10859979285526,10859979285683,8,1,0,0,2297,198550,2526,195867,0
10425311,10859979465788,10859979468264,10859979521250,10859979521250,10859979521408,2,1,0,0,2243,55620,2476,52986,0
10425312,10859979604656,10859979607141,10859979853220,10859979853220,10859979853370,12,1,0,0,2254,248714,2485,246079,0
10425313,10859980079121,10859980081742,10859980141572,10859980141572,10859980141718,2,1,0,0,2316,62597,2621,59830,0
