Run_ID,Time_ms,Bandwidth_GBs
1,50218.24,2.55
2,50088.21,2.56
3,50079.43,2.56
4,50187.72,2.55
5,50185.68,2.55
6,50125.42,2.56
7,50229.27,2.55
8,49871.11,2.57
9,49930.12,2.57
10,50180.45,2.55
11,50078.77,2.56
12,50053.79,2.56
13,50097.35,2.56
14,50127.82,2.56
15,49901.12,2.57
16,49899.95,2.57
17,49872.42,2.57
18,50043.48,2.56
19,49969.74,2.56
20,50217.34,2.55
