Run_ID,Time_ms,Bandwidth_GBs
1,228.77,9.39
2,229.25,9.37
3,231.66,9.27
4,228.75,9.39
5,231.44,9.28
6,229.22,9.37
7,229.58,9.35
8,227.98,9.42
9,233.36,9.20
10,230.62,9.31
11,229.60,9.35
12,229.47,9.36
13,233.39,9.20
14,233.80,9.19
15,230.04,9.34
16,228.91,9.38
17,230.27,9.33
18,229.62,9.35
19,230.77,9.31
20,237.55,9.04
