Run_ID,Time_ms,Bandwidth_GBs
1,277.09,1.87
2,269.91,1.92
3,268.40,1.93
4,270.98,1.91
5,271.93,1.90
6,272.48,1.90
7,268.83,1.92
8,272.51,1.90
9,272.90,1.90
10,270.98,1.91
11,271.16,1.91
12,272.03,1.90
13,270.74,1.91
14,270.79,1.91
15,271.76,1.90
16,270.77,1.91
17,273.16,1.89
18,270.53,1.91
19,272.66,1.90
20,277.52,1.86
