Run_ID,Time_ms,Bandwidth_GBs
1,39086.44,2.56
2,39086.16,2.56
3,38986.90,2.56
4,39182.29,2.55
5,39097.01,2.56
6,39050.54,2.56
7,39120.40,2.56
8,39053.17,2.56
9,39092.87,2.56
10,39123.12,2.56
11,39057.69,2.56
12,39023.88,2.56
13,39076.49,2.56
14,38879.08,2.57
15,38788.74,2.58
16,38901.66,2.57
17,38815.65,2.58
18,39032.22,2.56
19,39059.07,2.56
20,39069.28,2.56
