Run_ID,Time_ms,Bandwidth_GBs
1,6852.17,1.01
2,6846.68,1.01
3,6834.45,1.01
4,6857.91,1.01
5,6853.35,1.01
6,6895.52,1.00
7,6867.88,1.01
8,6848.12,1.01
9,6859.95,1.01
10,6851.80,1.01
11,6864.02,1.01
12,6869.89,1.01
13,6889.01,1.00
14,6880.28,1.00
15,6899.36,1.00
16,6872.07,1.01
17,6851.11,1.01
18,6897.54,1.00
19,6880.07,1.00
20,6859.18,1.01
